folio,0
01000136011--------,2.45074462890625
01000136021--------,2.90716552734375
01000136031--------,3.252685546875
01000136041--------,2.14630126953125
01000136061--------,1.92620849609375
01000267011--------,3.46136474609375
01000267031--------,3.0572509765625
01000267041--------,3.6171875
01000267061--------,2.10137939453125
01000272011--------,2.4234619140625
01000272021--------,2.01483154296875
01000455011--------,1.91217041015625
01000455021--------,2.19970703125
01000455051--------,2.25054931640625
01000455061--------,2.8466796875
01000543011--------,1.86907958984375
01000543021--------,2.6002197265625
01000543031--------,2.17340087890625
01000543061--------,2.94720458984375
01000589011--------,2.54693603515625
01000589031--------,2.09442138671875
01000628011--------,1.65228271484375
01000628021--------,3.0123291015625
01000628031--------,1.1676025390625
01000628041--------,2.68658447265625
01000628051--------,3.25994873046875
01000628061--------,1.392333984375
01000674011--------,1.96856689453125
01000674021--------,3.56329345703125
01000674031--------,2.43731689453125
01000674051--------,1.92620849609375
01000674061--------,2.52490234375
01000689011--------,1.99444580078125
01000689021--------,2.55865478515625
01000689041--------,1.88385009765625
01000698011--------,1.78070068359375
01000698021--------,2.32269287109375
01000698031--------,2.42333984375
01000698041--------,1.99005126953125
01000698051--------,2.65228271484375
01000698061--------,2.265869140625
01000734011--------,1.39166259765625
01000734031--------,2.30523681640625
01000734041--------,1.57672119140625
01000734051--------,2.95068359375
01000740011--------,1.87957763671875
01000740021--------,2.27264404296875
01000740031--------,2.35882568359375
01000740041--------,1.98406982421875
01000740051--------,1.75079345703125
01000764011--------,1.94586181640625
01000764021--------,2.13800048828125
01000764031--------,1.84942626953125
01000764041--------,1.93438720703125
01000764051--------,2.125732421875
01000764061--------,2.9984130859375
01000800021--------,2.32012939453125
01000800031--------,1.73944091796875
01000800032--------,1.68499755859375
01000800041--------,2.54156494140625
01000800051--------,2.08746337890625
01000800061--------,2.21246337890625
01000826011--------,2.2298583984375
01000826021--------,2.5982666015625
01000826031--------,1.91448974609375
01000826041--------,2.3372802734375
01000826051--------,2.83367919921875
01000826061--------,3.84661865234375
01000847011--------,2.25311279296875
01000847021--------,2.31475830078125
01000847031--------,1.719482421875
01000847051--------,2.53118896484375
01000847061--------,2.29107666015625
01000956011--------,2.21356201171875
01000956031--------,2.16827392578125
01000956041--------,2.26971435546875
01000956051--------,2.50531005859375
01000956061--------,1.71234130859375
01001022021--------,2.3648681640625
01001022031--------,1.98394775390625
01001022041--------,2.9698486328125
01001022051--------,1.84686279296875
01001022062--------,2.25531005859375
01001022061--------,2.11260986328125
01001047011--------,2.01641845703125
01001047021--------,2.46539306640625
01001047031--------,2.26971435546875
01001047051--------,1.83380126953125
01001047052--------,1.74822998046875
01001047061--------,1.94561767578125
01001135011--------,2.160888671875
01001135021--------,3.34600830078125
01001135031--------,1.5504150390625
01001135051--------,1.95098876953125
01001135061--------,2.8775634765625
01001542011--------,2.65972900390625
01001542031--------,2.54345703125
01001542041--------,2.88262939453125
01001542051--------,1.90484619140625
01001705011--------,3.03704833984375
01001705021--------,3.54083251953125
