"ent","rank","sd_WC","ratio_WC","mean_","sd","sd_BC","ratio_BC","ratio"
1,44,0.0690683490532707,0.811666348474931,2.04739762759811,0.00592109428434277,0.0312683101890337,1.23948065797271,0.991348358463999
1,45,0.0646031455974065,0.923993133389952,2.06619908610706,0.00456198399742869,0.0312683101890337,1.23948065797271,1.05649789371471
1,46,0.0409321411354132,0.908454593039845,2.07985414472598,0.00411141210444926,0.0312683101890337,1.23948065797271,1.04748554031165
1,47,0.075207912017597,0.968823206326565,2.09742756523048,0.00610065796095338,0.0312683101890337,1.23948065797271,1.08249933601795
1,48,0.0799145040010128,0.889694908880725,2.11292151791599,0.0038053625879732,0.0312683101890337,1.23948065797271,1.03660492349936
1,49,0.0947597312546694,0.850644897009193,2.12532223772331,0.00374632140663972,0.0312683101890337,1.23948065797271,1.01395591661387
1,50,0.0751652263180299,0.887348329955974,2.140243230687,0.00560412645296894,0.0312683101890337,1.23948065797271,1.035243907723
1,51,0.062105042070292,0.914377233422066,2.16249395971965,0.00674404882849059,0.0312683101890337,1.23948065797271,1.05092067173334
1,52,0.064094495772709,0.925131531652743,2.17773290664846,0.00519192973528291,0.0312683101890337,1.23948065797271,1.05715816470713
1,53,0.0962463340961257,1.12922522155673,2.19800639725699,0.00605228457427308,0.0312683101890337,1.23948065797271,1.17553250485144
1,54,0.0796044145287145,0.955781415144026,2.2166106481523,0.0066249894617074,0.0312683101890337,1.23948065797271,1.07493509713207
1,55,0.120065440601296,0.881484896606632,2.23520206635262,0.00351042881740577,0.0312683101890337,1.23948065797271,1.03184311638039
1,56,0.0768750587016842,1.03601944665413,2.24959456902634,0.00558838176742055,0.0312683101890337,1.23948065797271,1.12147315540793
1,57,0.053530889796461,0.928691216706667,2.27243352988159,0.0066737631860488,0.0312683101890337,1.23948065797271,1.05922278203841
1,58,0.0507853562082283,0.961492003305111,2.29301517899953,0.00486858087796125,0.0312683101890337,1.23948065797271,1.0782472382655
1,59,0.0657499459479419,1.03957402828926,2.30778653977804,0.0037037893817039,0.0312683101890337,1.23948065797271,1.12353481275631
1,60,0.089281814059755,0.876634520499929,2.32375905524332,0.00490999260491268,0.0312683101890337,1.23948065797271,1.0290298982385
1,61,0.0674571047562572,1.02417378494002,2.342293665551,0.00420857755113204,0.0312683101890337,1.23948065797271,1.11460267161375
1,62,0.105504393452477,1.04951339170441,2.35793903560311,0.00502314491737703,0.0312683101890337,1.23948065797271,1.1292996435371
1,63,0.0653289803045459,1.07491984729699,2.37355772776371,0.00540785938634436,0.0312683101890337,1.23948065797271,1.14403538778079
1,64,0.101906046126221,1.07476060185612,2.38751237791523,0.00399695900215498,0.0312683101890337,1.23948065797271,1.14394302542509
1,65,0.102549170056741,1.04389822911246,2.40527285501024,0.00493122432495649,0.0312683101890337,1.23948065797271,1.12604284923377
1,66,0.0667093667080086,1.03552380700225,2.42962506189598,0.00996754831114644,0.0312683101890337,1.23948065797271,1.12118568440984
1,67,0.102658761079685,1.16330812568344,2.45272412120427,0.00594104312559792,0.0312683101890337,1.23948065797271,1.19530058924493
1,68,0.0858260201886963,1.122151613719,2.47365134684572,0.0065635730058875,0.0312683101890337,1.23948065797271,1.17142981230556
1,69,0.0956112412624611,1.01935317360427,2.49631512465029,0.00748304513337249,0.0312683101890337,1.23948065797271,1.11180671703902
1,70,0.0652735635153174,1.08168703606275,2.52272546090834,0.00647389084071018,0.0312683101890337,1.23948065797271,1.14796035726494
1,71,0.087781450326503,1.13987670657081,2.55181959927551,0.010253938986753,0.0312683101890337,1.23948065797271,1.18171036615961
1,72,0.0719235581137161,1.29133574980743,2.58325219111185,0.00970798929822828,0.0312683101890337,1.23948065797271,1.26955661123685
1,73,0.09157164435138,1.29078337926896,2.60605786481419,0.00667601685006647,0.0312683101890337,1.23948065797271,1.26923623632453
1,74,0.102131115030064,0.985690135364095,2.62734853725177,0.00619445867890775,0.0312683101890337,1.23948065797271,1.09228215485971
1,75,0.104292625146386,1.12920733853808,2.64522958631184,0.00628727840098909,0.0312683101890337,1.23948065797271,1.17552213270062
1,76,0.0733615077793642,1.13026871844207,2.66640802706048,0.00590303359223863,0.0312683101890337,1.23948065797271,1.17613773304494
1,77,0.0681891199248282,1.19756523608825,2.69467744633054,0.00831502924120988,0.0312683101890337,1.23948065797271,1.21516971327973
1,78,0.0831552120026103,1.37503522104782,2.71650850636359,0.00728451736494253,0.0312683101890337,1.23948065797271,1.31810230455627
1,79,0.118908541678949,1.2636273412817,2.75218809146222,0.0097562205581546,0.0312683101890337,1.23948065797271,1.25348573429193
1,80,0.115926644958876,1.32268816280594,2.79120716286625,0.012553090876242,0.0312683101890337,1.23948065797271,1.28774101077598
1,81,0.131919262962082,1.29449367229298,2.82989160668795,0.0100716118443911,0.0312683101890337,1.23948065797271,1.27138820627847
1,82,0.125214205804331,1.47521849844374,2.86607142366142,0.010900952092089,0.0312683101890337,1.23948065797271,1.37620860544591
1,83,0.0983742062852999,1.39574933113849,2.90081716551056,0.00703942362540403,0.0312683101890337,1.23948065797271,1.33011648840886
1,84,0.106797514381622,1.38690155549506,2.93322687857008,0.0104777622712359,0.0312683101890337,1.23948065797271,1.32498477853567
1,85,0.141202024546598,1.51699607191587,2.9719379517118,0.0113702541169266,0.0312683101890337,1.23948065797271,1.40043959805975
1,86,0.121128075634826,1.4327510183101,3.01456035216,0.0124770735363089,0.0312683101890337,1.23948065797271,1.3515774669684
1,87,0.0920643549098269,1.22800848790953,3.04988093275896,0.0114878811970643,0.0312683101890337,1.23948065797271,1.23282679933607
1,88,0.0895567108907174,1.22174912635589,3.08795234644071,0.0132774783308545,0.0312683101890337,1.23948065797271,1.22919636963496
1,89,0.104376463866514,1.63634138075672,3.14735826884051,0.0148969847775557,0.0312683101890337,1.23948065797271,1.46965987718744
1,90,0.129554963340847,1.73053524312844,3.19292201816421,0.012654746055026,0.0312683101890337,1.23948065797271,1.52429231736303
1,91,0.127934492306924,1.61674929662565,3.24230452220986,0.0163105365603157,0.0312683101890337,1.23948065797271,1.45829646839141
1,92,0.1368169940814,1.6691097900644,3.30796106610044,0.0232057642343722,0.0312683101890337,1.23948065797271,1.48866555458589
1,93,0.148786672847692,1.64157326627275,3.38265098774925,0.0174339563956651,0.0312683101890337,1.23948065797271,1.47269437078673
1,94,0.1451495250552,1.92263044062385,3.43820660201083,0.0164126637375154,0.0312683101890337,1.23948065797271,1.63570753191037
1,95,0.171923585131902,2.05363251084312,3.50300141096175,0.0212048734026734,0.0312683101890337,1.23948065797271,1.71168873263755
1,96,0.132042573491795,1.66541597172072,3.60904517885,0.0346400623758176,0.0312683101890337,1.23948065797271,1.48652313994655
1,97,0.245868771637456,2.27134945295231,3.71621772345857,0.0228844984723829,0.0312683101890337,1.23948065797271,1.83796455906088
1,98,0.200611845537226,2.2134913189458,3.90445454145331,0.0744681633334805,0.0312683101890337,1.23948065797271,1.8044068413371
1,99,0.249422425972489,2.80238955328562,4.15403859551068,0.0749925952300358,0.0312683101890337,1.23948065797271,2.1459678172542
1,100,0.933050092441052,4.93989990054072,4.78631334508408,0.415442302927421,0.0312683101890337,1.23948065797271,3.38572381866216
2,1,0.0165747774420234,0.266633512589992,0.451103154884791,0.374570422113221,0.0174800264995719,1.17724184388484,0.64908901173383
2,2,0.0302769248930088,0.395542625606332,0.901226756503051,0.0735503907862461,0.0174800264995719,1.17724184388484,0.723856297283307
2,3,0.0295964342824224,0.43386291630874,1.08210878128203,0.0346337705183074,0.0174800264995719,1.17724184388484,0.746082065890704
2,4,0.0230897342234534,0.518623935754196,1.18362145988058,0.0199910014316554,0.0174800264995719,1.17724184388484,0.795243457169069
2,5,0.0324518538772817,0.551961270765663,1.25565756520307,0.0180001887926773,0.0174800264995719,1.17724184388484,0.814579111475719
2,6,0.0386436862240166,0.51027254791498,1.31296883185063,0.0177147430001087,0.0174800264995719,1.17724184388484,0.790399652222323
2,7,0.0250604795651391,0.533860102669578,1.36945479650576,0.013717763575713,0.0174800264995719,1.17724184388484,0.80408043397999
2,8,0.025861300426407,0.556546170679676,1.40206358438512,0.01075275165785,0.0174800264995719,1.17724184388484,0.817238353425847
2,9,0.0200362897041657,0.619431928599473,1.43385726680925,0.00849665120075236,0.0174800264995719,1.17724184388484,0.853712093019329
2,10,0.03630304538684,0.528508742845664,1.46723391377011,0.0111208735241545,0.0174800264995719,1.17724184388484,0.80097664528212
2,11,0.0254252915959562,0.545026190427361,1.49635219421281,0.00823402677632628,0.0174800264995719,1.17724184388484,0.810556764879504
2,12,0.0369883202252316,0.599865932022013,1.53459636210514,0.0120184986932155,0.0174800264995719,1.17724184388484,0.842363815004403
2,13,0.0385090814430572,0.615485071264048,1.5678423500194,0.00842690430355548,0.0174800264995719,1.17724184388484,0.851422915764783
2,14,0.0275415270576008,0.641151045928551,1.59133315986743,0.00713211878722387,0.0174800264995719,1.17724184388484,0.866309181070194
2,15,0.0344846420212215,0.629103056222697,1.6144041180142,0.00591896331014881,0.0174800264995719,1.17724184388484,0.859321347040799
2,16,0.0321362823179647,0.683994976496702,1.63687136061929,0.00837504061756766,0.0174800264995719,1.17724184388484,0.891158660799722
2,17,0.0338390833417986,0.667240780618052,1.6661201187026,0.00555601755634809,0.0174800264995719,1.17724184388484,0.881441227190105
2,18,0.0275767982153868,0.635940901812555,1.68771394330871,0.00789314885002115,0.0174800264995719,1.17724184388484,0.863287297482917
2,19,0.0440657418982261,0.636045743404502,1.71630153056834,0.00870448390898642,0.0174800264995719,1.17724184388484,0.863348105606246
2,20,0.0294190503312371,0.67286987256856,1.74274224204,0.00822298542899415,0.0174800264995719,1.17724184388484,0.8847061005214
2,21,0.0337917974890239,0.676638561534752,1.76431422016051,0.00415525818455262,0.0174800264995719,1.17724184388484,0.886891940121791
2,22,0.0384557665131335,0.768128734972911,1.78168518656522,0.00483973671142775,0.0174800264995719,1.17724184388484,0.939956240715923
2,23,0.0384769166016378,0.73150568037917,1.79753167862741,0.0063803333294816,0.0174800264995719,1.17724184388484,0.918714869051553
2,24,0.0357938741668758,0.683202038609963,1.81818004569799,0.00456597468577952,0.0174800264995719,1.17724184388484,0.890698756825413
2,25,0.0466105667716188,0.740847472025478,1.83708834303902,0.00599304182945837,0.0174800264995719,1.17724184388484,0.924133108206412
2,26,0.0374508974964581,0.777016598538523,1.85495614549754,0.00530325619413085,0.0174800264995719,1.17724184388484,0.945111201583978
2,27,0.0414389309613951,0.750019132534259,1.87371072724721,0.00628459127139832,0.0174800264995719,1.17724184388484,0.929452671301505
2,28,0.0397287278470429,0.769771552313841,1.89208791088411,0.00507412311539259,0.0174800264995719,1.17724184388484,0.940909074773662
2,29,0.0336328468549591,0.739595549580315,1.90714673564281,0.00397623651837001,0.0174800264995719,1.17724184388484,0.923406993188218
2,30,0.0448371687345748,0.759384014520058,1.92839238585686,0.00611971384061703,0.0174800264995719,1.17724184388484,0.934884302853269
2,31,0.0472480090679247,0.753939299365426,1.94956030397856,0.00603000054262136,0.0174800264995719,1.17724184388484,0.931726368063582
2,32,0.0404848643190271,0.77466140616994,1.96644470196298,0.00387913120473472,0.0174800264995719,1.17724184388484,0.9437451900102
2,33,0.0378293942168398,0.831204461029801,1.98310850560261,0.00577679405569327,0.0174800264995719,1.17724184388484,0.97654016182892
2,34,0.0569683012884519,0.850410095043671,2.00416680650456,0.00625665766039772,0.0174800264995719,1.17724184388484,0.987679429556964
2,35,0.0786701242015024,0.823792521200878,2.02306667864462,0.00486933787228734,0.0174800264995719,1.17724184388484,0.972241236728144
2,36,0.0491702511388016,0.78464382134433,2.03891243432154,0.00413282331869664,0.0174800264995719,1.17724184388484,0.949534990811346
2,37,0.0497017184077427,0.812477552010757,2.05491060515234,0.00482878078033578,0.0174800264995719,1.17724184388484,0.965678554597874
2,38,0.0451768443835765,0.816939975889466,2.07143587229909,0.00435098747039539,0.0174800264995719,1.17724184388484,0.968266760447525
2,39,0.0519051708514995,0.865819356909291,2.08517356403459,0.0047422422024409,0.0174800264995719,1.17724184388484,0.996616801439024
2,40,0.044932185801886,0.791296611501018,2.10689597447508,0.00652499775297333,0.0174800264995719,1.17724184388484,0.953393609102225
2,41,0.0480243974898621,0.927745411128417,2.12432691276286,0.00344500790735415,0.0174800264995719,1.17724184388484,1.03253391288612
2,42,0.0370858797095955,0.905508147617609,2.14013140777929,0.00575767384367285,0.0174800264995719,1.17724184388484,1.01963630004985
2,43,0.038037481327284,0.830851330682735,2.15905149538065,0.00713223056649638,0.0174800264995719,1.17724184388484,0.976335346227621
2,44,0.0418839667797395,0.918778178320331,2.17534680865068,0.00466679502607791,0.0174800264995719,1.17724184388484,1.02733291785743
2,45,0.0525315341147091,0.911291944906069,2.19380853183659,0.00552180937122814,0.0174800264995719,1.17724184388484,1.02299090247715
2,46,0.0460227948404384,0.893413783701178,2.21077396156851,0.0034824702783058,0.0174800264995719,1.17724184388484,1.01262156897832
2,47,0.0580962256085114,0.879002109920231,2.23020099496048,0.007905153296992,0.0174800264995719,1.17724184388484,1.00426279818537
2,48,0.0417489230072532,0.899875927986361,2.24881861890454,0.00471335133406022,0.0174800264995719,1.17724184388484,1.01636961266372
2,49,0.0606139926185439,0.887185517962954,2.26623575456936,0.00490304430172076,0.0174800264995719,1.17724184388484,1.00900917485015
2,50,0.0656840374291013,0.893364889631335,2.28090197663517,0.00437400753807846,0.0174800264995719,1.17724184388484,1.01259321041781
2,51,0.0489697702477514,0.773136232884015,2.29544440136945,0.00496095069175042,0.0174800264995719,1.17724184388484,0.942860589504364
2,52,0.0526769254984629,0.876263580761328,2.31087177355028,0.00459781139884405,0.0174800264995719,1.17724184388484,1.00267445127321
2,53,0.0482618691109512,0.931782594132044,2.32718141243515,0.00422039563781957,0.0174800264995719,1.17724184388484,1.03487547902822
2,54,0.0482677028987916,1.0065621168521,2.34080267352885,0.00453449442084447,0.0174800264995719,1.17724184388484,1.07824760220585
2,55,0.0613742484721777,0.96674379503686,2.35988254660151,0.00559876603843051,0.0174800264995719,1.17724184388484,1.05515297555301
2,56,0.0554621300030711,0.912404498403968,2.38048956740962,0.00813281748082921,0.0174800264995719,1.17724184388484,1.02363618350594
2,57,0.0551040419290701,0.963876036576237,2.40498908333728,0.00645225027425124,0.0174800264995719,1.17724184388484,1.05348967564585
2,58,0.0673543931223333,0.986839499351748,2.42730959907589,0.00600417329058708,0.0174800264995719,1.17724184388484,1.06680848405565
2,59,0.0586035314362935,1.08808150153138,2.44940208181849,0.00661316220100916,0.0174800264995719,1.17724184388484,1.12552884531983
2,60,0.0581731417008934,1.01343145138014,2.46958784433209,0.00547479038507737,0.0174800264995719,1.17724184388484,1.08223181623212
2,61,0.0519552207127164,1.02308139284377,2.48862655129929,0.00453436847328128,0.0174800264995719,1.17724184388484,1.08782878228102
2,62,0.0999945559128047,0.878158782259472,2.50378225619244,0.00503745432942072,0.0174800264995719,1.17724184388484,1.00377366814213
2,63,0.0467076108767885,1.00518972980618,2.52204100913826,0.00483460067316465,0.0174800264995719,1.17724184388484,1.07745161771922
2,64,0.0649747506895535,1.01653702906119,2.54074955404657,0.00606480669314643,0.0174800264995719,1.17724184388484,1.08403305128712
2,65,0.0722942318129233,1.06714448660763,2.5601728273359,0.00594361914833826,0.0174800264995719,1.17724184388484,1.11338537666406
2,66,0.0552854317937899,1.08038716776943,2.57654368514063,0.0040799354263574,0.0174800264995719,1.17724184388484,1.12106613173791
2,67,0.0797709922006016,1.07987927064549,2.59255821550554,0.00466353589079809,0.0174800264995719,1.17724184388484,1.12077155140602
2,68,0.0549964142203877,1.04760065749315,2.6055001910487,0.00327889263534876,0.0174800264995719,1.17724184388484,1.10204995577766
2,69,0.0426341304430623,1.08785790567373,2.62397104068643,0.00724040111035995,0.0174800264995719,1.17724184388484,1.1253991597224
2,70,0.0714994349178475,1.21238296281894,2.64516523246373,0.00507553426064217,0.0174800264995719,1.17724184388484,1.19762369286662
2,71,0.0748013984987658,1.14640383065506,2.66506560819596,0.00761650565389976,0.0174800264995719,1.17724184388484,1.15935579621157
2,72,0.0751176142951723,1.14975256535008,2.68726261655967,0.00552349773642253,0.0174800264995719,1.17724184388484,1.16129806233468
2,73,0.0569386214595097,1.27956077121098,2.70715107770791,0.00680433168964356,0.0174800264995719,1.17724184388484,1.236586821734
2,74,0.0802408102335495,1.20969114965243,2.73140623668198,0.00560105839215854,0.0174800264995719,1.17724184388484,1.19606244123005
2,75,0.0766956169242147,1.2073083274512,2.75423396241614,0.00782541735982672,0.0174800264995719,1.17724184388484,1.19468040435333
2,76,0.0785427543779104,1.26950394942553,2.77781027226269,0.00635077407316356,0.0174800264995719,1.17724184388484,1.23075386509845
2,77,0.071452904285344,1.1998776771512,2.8000949502407,0.00559019006081604,0.0174800264995719,1.17724184388484,1.19037062717933
2,78,0.0764705753211674,1.29519513265647,2.822428285752,0.00741132951556072,0.0174800264995719,1.17724184388484,1.24565475137239
2,79,0.0967958733686541,1.42337365965804,2.84892527033539,0.0078305381363153,0.0174800264995719,1.17724184388484,1.3199982970333
2,80,0.132018212466644,1.44658185302882,2.87449382560546,0.00573612639812404,0.0174800264995719,1.17724184388484,1.33345904918835
2,81,0.0830239609094243,1.26279114040521,2.89618160926615,0.00895979086333295,0.0174800264995719,1.17724184388484,1.22686043586666
2,82,0.0764200249773223,1.15174712027266,2.92210995297048,0.00710368394257389,0.0174800264995719,1.17724184388484,1.16245490418978
2,83,0.0893667960158467,1.2978444154554,2.95734396961666,0.0111824242735346,0.0174800264995719,1.17724184388484,1.24719133539577
2,84,0.0911559167730987,1.20361652465785,2.99947230885956,0.0127830450361255,0.0174800264995719,1.17724184388484,1.19253915873319
2,85,0.0752043320362802,1.34067610944696,3.04217785200768,0.01324488769604,0.0174800264995719,1.17724184388484,1.27203371791087
2,86,0.0705729810735252,1.28183980518298,3.07830211775146,0.00841285698952502,0.0174800264995719,1.17724184388484,1.23790866143777
2,87,0.0700500765219041,1.39934807066894,3.11273039756228,0.011780155920992,0.0174800264995719,1.17724184388484,1.30606345541962
2,88,0.0938922006751859,1.31667613140052,3.15577902971944,0.0121408141059337,0.0174800264995719,1.17724184388484,1.25811373064394
2,89,0.130607322564463,1.41283678835374,3.19079943844863,0.0091251004637397,0.0174800264995719,1.17724184388484,1.3138869116768
2,90,0.140256886378395,1.64333512904842,3.22262394159441,0.0102778637716098,0.0174800264995719,1.17724184388484,1.44757594927972
2,91,0.139507531871104,1.51268141711475,3.26447011556811,0.0153194694715866,0.0174800264995719,1.17724184388484,1.37179679635819
2,92,0.115333275572259,1.53030687978249,3.31889703270711,0.0168167289977051,0.0174800264995719,1.17724184388484,1.38201956470548
2,93,0.12447862310907,1.83222025963388,3.36397381663191,0.011973739990532,0.0174800264995719,1.17724184388484,1.55712932501929
2,94,0.132434552610398,1.59688321524297,3.41529679987244,0.0166962545172011,0.0174800264995719,1.17724184388484,1.42063383927255
2,95,0.146535365579945,1.90299077104516,3.48854194504821,0.0232047286937327,0.0174800264995719,1.17724184388484,1.59817622163783
2,96,0.13421411854974,2.01451934579236,3.57515757241695,0.0309659402465589,0.0174800264995719,1.17724184388484,1.6628627949912
2,97,0.13593342297401,1.83376853261176,3.71531655908192,0.0492452083730486,0.0174800264995719,1.17724184388484,1.55802732334646
2,98,0.316709533010009,2.71645763474333,3.9078854682451,0.0522395913410763,0.0174800264995719,1.17724184388484,2.06998700258277
2,99,0.181620407883999,2.96819042405818,4.0896860817953,0.0711008633688231,0.0174800264995719,1.17724184388484,2.21599202038538
2,100,0.460235128327687,4.40101762090479,4.56483220127705,0.289971890029756,0.0174800264995719,1.17724184388484,3.04703179455641
3,1,0.0206476112638087,0.25077611122779,0.564154825744228,0.212456857031457,0.0817919970885953,1.29571902060587,0.689652133166584
3,2,0.0299279084659815,0.350294802329211,0.95539947443918,0.0634476235048986,0.0817919970885953,1.29571902060587,0.747372974005408
3,3,0.039351492490709,0.345198126788463,1.12684349540573,0.0366849609392841,0.0817919970885953,1.29571902060587,0.744416902191774
3,4,0.0371964125095057,0.450656488745611,1.25059384801144,0.0327545698873854,0.0817919970885953,1.29571902060587,0.80558275212692
3,5,0.0258322599964318,0.540950596040891,1.33922792466769,0.0207227927579956,0.0817919970885953,1.29571902060587,0.857953334358182
3,6,0.0259879143120591,0.505344430863962,1.40140928249796,0.0182512217300071,0.0817919970885953,1.29571902060587,0.837301758555563
3,7,0.0400380083894412,0.520694088589561,1.46736388599299,0.0213196170834704,0.0817919970885953,1.29571902060587,0.846204560036411
3,8,0.0368227868575017,0.613606342094775,1.52300700306814,0.00646472568470048,0.0817919970885953,1.29571902060587,0.900093667069435
3,9,0.0402362901306735,0.60524345986311,1.55160523329126,0.0110819170571185,0.0817919970885953,1.29571902060587,0.89524319537507
3,10,0.0560465719961911,0.659417402288348,1.58928612895361,0.0111817686798329,0.0817919970885953,1.29571902060587,0.926664081981707
3,11,0.0369584738270149,0.599031644103778,1.62525490845446,0.011716420116316,0.0817919970885953,1.29571902060587,0.891640342234657
3,12,0.0428504228308191,0.553360862448467,1.66050360844424,0.0100984002243219,0.0817919970885953,1.29571902060587,0.865151288874576
3,13,0.041532108891455,0.530011373650366,1.6890890194927,0.00737437821891928,0.0817919970885953,1.29571902060587,0.851608585371678
3,14,0.0274286561331053,0.574589586785314,1.71361062000877,0.00880037570797443,0.0817919970885953,1.29571902060587,0.877463948989947
3,15,0.0541769857128153,0.583588665877605,1.74243660781692,0.00953020849954813,0.0817919970885953,1.29571902060587,0.882683414863476
3,16,0.0491481446028686,0.768695931523679,1.77557162655231,0.00987968000912609,0.0817919970885953,1.29571902060587,0.990045628938199
3,17,0.0550374470905995,0.626805249973013,1.80138891184511,0.00705711512870295,0.0817919970885953,1.29571902060587,0.907749033638813
3,18,0.0663959617910589,0.70223690597211,1.82289682598399,0.00523370683067633,0.0817919970885953,1.29571902060587,0.951499394118289
3,19,0.0557303434213118,0.638553625610613,1.84900169483356,0.00922433851648165,0.0817919970885953,1.29571902060587,0.914563091508621
3,20,0.0460436193785189,0.766229670054782,1.88104332927036,0.00831235661113606,0.0817919970885953,1.29571902060587,0.988615197286239
3,21,0.0664279416543573,0.728783596304902,1.90460842963049,0.00524651169446609,0.0817919970885953,1.29571902060587,0.966896474511309
3,22,0.0559184994701604,0.677092271295568,1.92586263808254,0.00567200541787735,0.0817919970885953,1.29571902060587,0.936915506005895
