"","region","rururb","y_hat","index","sex","ethnicity","birth_region","father_educ","mother_educ","father_ocup","rank","sd_WC","ratio_WC","mean_","sd","sd_BC","ratio_BC","ratio","alpha","y","y_hat_BC_WC"
"976",2,0,3.27200317382812,-2.05908084051133,0,0,6,3,2,"06",92,0.0717340727150482,1.68397951600403,3.22373509129533,0.0199008627983152,0.0145234930357752,1.22860680097111,1.48811691721729,0.43011491975882,38797.4071387979,57735.0779074119
"977",2,0,2.22628784179688,3.32639884570282,1,0,6,0,0,"08",46,0.0422730120633968,0.900030311007744,1.98220564469237,0.00486554826023258,0.0145234930357752,1.22860680097111,1.04135596162297,0.43011491975882,13634.9736810367,14198.8611293199
"978",2,0,3.23544311523438,6.38753119366572,1,0,3,14,12,"04",92,0.0717340727150482,1.68397951600403,3.22373509129533,0.0199008627983152,0.0145234930357752,1.22860680097111,1.48811691721729,0.43011491975882,37404.5875806719,55662.3995603336
"979",2,0,3.15292358398438,0.621553249558977,0,0,6,0,5,"09",90,0.072350831278091,1.49436748475027,3.10815058602973,0.0135192680556251,0.0145234930357752,1.22860680097111,1.38005984957155,0.43011491975882,34441.8993726828,47531.8824672231
"980",2,0,4.40768432617188,5.51981680909412,0,0,6,9,9,"07",100,0.518686533401824,5.01994078285256,4.64709525909028,0.458588782171787,0.0145234930357752,1.22860680097111,3.38923147145673,0.43011491975882,120787.713443167,409377.51976688
"981",2,0,3.92349243164062,4.66811173044574,0,0,6,6,6,"04",100,0.518686533401824,5.01994078285256,4.64709525909028,0.458588782171787,0.0145234930357752,1.22860680097111,3.38923147145673,0.43011491975882,74428.7785777938,252256.358737943
"982",2,0,2.82937622070312,5.15267756274021,1,0,6,12,12,"03",79,0.0519100911978512,1.2422447962734,2.69949933522745,0.00953769324097701,0.0145234930357752,1.22860680097111,1.23637889101828,0.43011491975882,24921.3898528827,30812.2803489413
"983",2,0,2.47634887695312,0.614671407024455,1,0,6,0,6,"NT",62,0.0479483516774252,0.930917717592334,2.29112589964506,0.00666694297256671,0.0145234930357752,1.22860680097111,1.05895823380287,0.43011491975882,17508.7213772527,18541.0046658021
"984",2,0,2.68862915039062,5.79131408719094,1,0,6,0,2,"09",74,0.0418146340602396,1.08080931864608,2.55331115829265,0.00641831521497976,0.0145234930357752,1.22860680097111,1.14437922089686,0.43011491975882,21649.435812478,24775.1644879402
"985",2,0,3.43099975585938,6.1766508058901,0,0,6,0,15,"03",95,0.106339610709871,1.81955918406035,3.43443871158777,0.0246218557962271,0.0145234930357752,1.22860680097111,1.56538174722663,0.43011491975882,45483.5171601281,71199.0675621338
