,0
0,131769665329.7267
1,2.504058837890625
2,131769665329.64354
3,1.838592529296875
4,1.445037841796875
5,2.693695068359375
6,3.175811767578125
7,1.670684814453125
8,2.532318115234375
9,3.561309814453125
10,2.095550537109375
11,44627454973.16716
12,1.875091552734375
13,3.936981201171875
14,2.644256591796875
15,2.311859130859375
16,1.502471923828125
17,2.008087158203125
18,3.122711181640625
19,44627454973.456436
20,2.230255126953125
21,3.345184326171875
22,2.545196533203125
23,3.225799560546875
24,44627454973.432175
25,3.202545166015625
26,2.417266845703125
27,2.576080322265625
28,44627454974.49968
29,1.938446044921875
30,44627454974.23436
31,2.458343505859375
32,44627454974.733444
33,44627454973.5594
34,2.490142822265625
35,2.626129150390625
36,1.857208251953125
37,2.099700927734375
38,2.392364501953125
39,2.234649658203125
40,1.295806884765625
41,1.799468994140625
42,1.862030029296875
43,1.300689697265625
44,2.007781982421875
45,1.356964111328125
46,3.265594482421875
47,3.690093994140625
48,131769665329.74878
49,2.645233154296875
50,3.163299560546875
51,44627454974.188126
52,3.174407958984375
53,3.589996337890625
54,131769665328.64336
55,131769665329.35083
56,3.021514892578125
57,44627454974.11354
58,131769665329.35881
59,131769665329.50352
60,2.151214599609375
61,131769665329.71385
62,1.764923095703125
63,2.561004638671875
64,3.604705810546875
65,1.705352783203125
66,2.412933349609375
67,131769665328.93077
68,44627454973.88078
69,2.624664306640625
70,2.936431884765625
71,1.547271728515625
72,2.079376220703125
73,2.213836669921875
74,1.955047607421875
75,131769665329.09142
76,2.722503662109375
77,2.171112060546875
78,2.141143798828125
79,3.332855224609375
80,2.022491455078125
81,1.576141357421875
82,3.757598876953125
83,2.237701416015625
84,2.500640869140625
85,44627454974.541245
86,1.975006103515625
87,2.452423095703125
88,1.767181396484375
89,3.728912353515625
90,44627454973.528915
91,2.292938232421875
92,2.052337646484375
93,2.035247802734375
94,2.273040771484375
95,2.092071533203125
96,44627454973.17168
97,1.454254150390625
98,1.938446044921875
99,44627454973.802444
100,2.809295654296875
101,2.239166259765625
102,1.689117431640625
103,44627454973.962234
104,3.059783935546875
105,3.731048583984375
106,131769665328.22572
107,2.554595947265625
108,131769665329.21974
109,2.919769287109375
110,2.757965087890625
111,44627454974.69789
112,2.000091552734375
113,2.230804443359375
114,2.709075927734375
115,1.246917724609375
116,131769665329.16452
117,3.299285888671875
118,1.799835205078125
119,44627454973.798355
120,2.175445556640625
121,2.394012451171875
122,2.174224853515625
123,2.390167236328125
124,2.219573974609375
125,2.447662353515625
126,3.303070068359375
127,1.563995361328125
128,3.665802001953125
129,3.289215087890625
130,2.399261474609375
131,3.656158447265625
132,3.189300537109375
133,3.358795166015625
134,3.275909423828125
135,3.113800048828125
136,131769665329.92856
137,44627454974.16817
138,2.524810791015625
139,2.819427490234375
140,2.382171630859375
141,44627454974.121414
142,1.815826416015625
143,2.503509521484375
144,44627454974.56224
145,2.868560791015625
146,2.196014404296875
147,1.896881103515625
148,2.742462158203125
149,2.885955810546875
150,2.110260009765625
151,2.110382080078125
152,2.188079833984375
153,2.094940185546875
154,44627454974.47713
155,2.745086669921875
156,2.094207763671875
157,2.467620849609375
158,3.150482177734375
159,2.832672119140625
160,2.941375732421875
161,3.433258056640625
162,2.724700927734375
163,2.973114013671875
164,2.266204833984375
165,2.235992431640625
166,2.647857666015625
167,2.413116455078125
168,1.905731201171875
169,2.373260498046875
170,3.197235107421875
171,3.399261474609375
172,2.326202392578125
173,2.571624755859375
174,2.166900634765625
175,2.246551513671875
176,2.113739013671875
177,1.636932373046875
178,2.916168212890625
179,3.117767333984375
180,2.697052001953125
181,2.948211669921875
182,131769665330.34312
183,2.749664306640625
184,2.907501220703125
185,2.569488525390625
186,2.234283447265625
187,1.645721435546875
188,2.368194580078125
189,1.972076416015625
190,1.928131103515625
191,2.995880126953125
192,3.330413818359375
193,2.961029052734375
194,2.889923095703125
195,3.143035888671875
196,2.543792724609375
197,3.124542236328125
198,2.358917236328125
199,2.796173095703125
200,2.913848876953125
201,2.452301025390625
202,1.402008056640625
203,2.217864990234375
204,44627454974.25142
205,3.393646240234375
206,2.373077392578125
207,2.628509521484375
208,2.970062255859375
209,2.506927490234375
210,3.468475341796875
211,3.474456787109375
212,131769665330.06458
213,2.250946044921875
214,1.826934814453125
215,1.763092041015625
216,2.330413818359375
217,2.847259521484375
218,131769665329.64354
219,3.092559814453125
220,2.435272216796875
221,2.691619873046875
222,3.334625244140625
223,3.273406982421875
224,3.341583251953125
225,3.153656005859375
226,3.515228271484375
227,2.458831787109375
228,3.176483154296875
229,2.718231201171875
230,2.117889404296875
231,3.742279052734375
232,3.072235107421875
233,2.574127197265625
234,2.751678466796875
235,1.930755615234375
236,2.238128662109375
237,1.705352783203125
238,2.229522705078125
239,1.731658935546875
240,2.015838623046875
241,1.913360595703125
242,44627454973.75783
243,1.616119384765625
244,2.584686279296875
245,2.755279541015625
246,1.830780029296875
247,1.368682861328125
248,3.418487548828125
249,2.183380126953125
250,2.019622802734375
251,1.998931884765625
252,2.130645751953125
253,2.138824462890625
254,1.887176513671875
255,2.458709716796875
256,1.345062255859375
257,1.380279541015625
258,1.453582763671875
259,2.233734130859375
260,1.688690185546875
261,1.279144287109375
262,2.288177490234375
263,2.468719482421875
264,1.772918701171875
265,3.243011474609375
266,3.002593994140625
267,2.233367919921875
268,2.621124267578125
269,2.481170654296875
270,2.107452392578125
271,2.398834228515625
272,1.953887939453125
273,2.294036865234375
274,2.977020263671875
275,2.732452392578125
276,2.169586181640625
277,2.201995849609375
278,2.224761962890625
279,1.681793212890625
280,2.424652099609375
281,2.277618408203125
282,3.432586669921875
283,2.482330322265625
284,1.540863037109375
285,2.002655029296875
286,3.006622314453125
287,2.283905029296875
288,3.668792724609375
289,2.572845458984375
290,2.618255615234375
291,2.885589599609375
292,3.409698486328125
293,2.712799072265625
294,3.208099365234375
295,3.313446044921875
296,2.048431396484375
297,2.005584716796875
298,1.360626220703125
299,2.079803466796875
300,2.432098388671875
301,2.012115478515625
302,1.905487060546875
303,2.723052978515625
304,3.227264404296875
305,3.054290771484375
306,3.378204345703125
307,2.471343994140625
308,2.039520263671875
309,2.656219482421875
310,2.474029541015625
311,3.395050048828125
312,2.815399169921875
313,131769665329.19402
314,1.475616455078125
315,2.295074462890625
316,2.068939208984375
317,44627454974.10713
318,4.653411865234375
319,2.617279052734375
320,3.171112060546875
321,3.260894775390625
322,2.664459228515625
323,2.837188720703125
324,3.446990966796875
325,131769665329.71062
326,3.619110107421875
327,3.061553955078125
328,3.370819091796875
329,131769665329.3446
330,3.612030029296875
331,2.955291748046875
332,3.308013916015625
333,3.785003662109375
334,2.420928955078125
335,2.708038330078125
336,1.806976318359375
337,2.051666259765625
338,2.374908447265625
339,2.143157958984375
340,2.579498291015625
341,1.807647705078125
342,2.099456787109375
343,1.806121826171875
344,2.183502197265625
345,1.634857177734375
346,2.022125244140625
347,2.395538330078125
348,2.435577392578125
349,44627454973.75163
350,1.869232177734375
351,2.041229248046875
352,1.513214111328125
353,2.878204345703125
354,1.562164306640625
355,1.929901123046875
356,2.217437744140625
357,2.101470947265625
358,2.821868896484375
359,2.186309814453125
360,2.248565673828125
361,3.303070068359375
362,2.465301513671875
363,1.778533935546875
364,2.766204833984375
365,3.003082275390625
366,2.742523193359375
367,2.359283447265625
368,2.534271240234375
369,2.840484619140625
370,1.295989990234375
371,3.495361328125
372,3.261932373046875
373,2.462615966796875
374,2.488067626953125
375,3.040435791015625
376,2.976226806640625
377,2.683929443359375
378,2.392425537109375
379,2.965240478515625
380,2.472198486328125
381,131769665329.31145
382,131769665329.75136
383,3.044342041015625
384,2.969451904296875
385,2.568450927734375
386,44627454973.97008
387,2.880279541015625
388,44627454973.400894
389,44627454973.166214
390,1.703887939453125
391,1.597137451171875
392,3.916290283203125
393,2.340545654296875
394,2.040679931640625
395,2.054473876953125
396,3.101409912109375
397,3.086517333984375
398,2.288116455078125
399,2.203155517578125
400,1.810455322265625
401,1.713653564453125
402,1.977935791015625
403,2.552642822265625
404,1.654449462890625
405,1.943267822265625
406,1.701507568359375
407,1.368804931640625
408,2.238922119140625
409,2.224700927734375
410,2.964569091796875
411,2.735870361328125
412,131769665330.07143
413,3.047943115234375
414,3.488006591796875
415,1.398590087890625
416,1.805511474609375
417,2.521270751953125
418,2.333831787109375
419,2.350006103515625
420,44627454973.664566
421,44627454973.94209
422,1.989227294921875
423,44627454974.01164
424,44627454973.455215
425,2.064788818359375
426,1.718719482421875
427,2.711395263671875
428,44627454974.459366
429,1.014678955078125
430,131769665328.95686
431,2.383453369140625
432,2.413421630859375
433,1.904144287109375
434,44627454974.276474
435,1.968475341796875
436,3.168914794921875
437,1.334503173828125
438,2.013702392578125
439,2.717864990234375
440,1.936798095703125
441,2.208282470703125
442,2.755157470703125
443,3.251617431640625
444,1.867095947265625
445,2.200225830078125
446,44627454975.38231
447,1.716400146484375
448,2.511016845703125
449,3.355010986328125
450,2.273712158203125
451,2.390228271484375
452,2.758392333984375
453,2.987945556640625
454,3.302520751953125
455,3.189971923828125
456,2.249542236328125
457,131769665330.14932
458,44627454973.964615
459,44627454974.22868
460,44627454973.75346
461,2.837493896484375
462,3.133331298828125
463,1.708648681640625
464,2.785430908203125
465,2.132904052734375
466,2.729339599609375
467,2.881011962890625
468,44627454973.7513
469,1.593719482421875
470,44627454973.8416
471,131769665330.05022
472,131769665329.37553
473,2.039398193359375
474,2.314666748046875
475,1.820526123046875
476,2.085906982421875
477,1.789215087890625
478,1.886688232421875
479,1.616119384765625
480,2.409576416015625
481,1.886077880859375
482,1.706817626953125
483,2.260345458984375
484,2.092926025390625
485,2.253387451171875
486,2.024139404296875
487,1.875457763671875
488,44627454974.37343
489,1.750030517578125
490,2.442108154296875
491,2.019439697265625
492,1.803375244140625
493,1.864776611328125
494,1.247955322265625
495,2.318267822265625
496,44627454974.01634
497,2.175018310546875
498,1.648773193359375
499,1.991485595703125
500,44627454973.97548
501,1.378387451171875
502,1.942657470703125
503,44627454973.44386
504,2.274505615234375
505,1.537017822265625
506,1.120880126953125
507,1.740509033203125
508,44627454974.24275
509,2.457366943359375
510,1.485504150390625
511,2.363800048828125
512,1.939178466796875
513,3.064117431640625
514,2.702423095703125
515,2.520355224609375
516,2.218658447265625
517,44627454973.93031
518,2.825042724609375
519,44627454973.627975
520,2.041717529296875
521,2.154937744140625
522,44627454973.842606
523,176397120301.62238
524,44627454973.63124
525,44627454973.68074
526,1.998687744140625
527,1.756622314453125
528,2.470977783203125
529,1.715484619140625
530,1.330169677734375
531,1.305572509765625
532,2.933868408203125
533,44627454974.049576
534,2.051727294921875
535,2.599700927734375
536,44627454974.06221
537,44627454973.89842
538,2.255096435546875
539,1.733673095703125
540,2.934844970703125
541,1.763946533203125
542,131769665329.58727
543,44627454973.83919
544,131769665329.53525
545,1.735687255859375
546,2.329132080078125
547,44627454974.28996
548,1.908416748046875
549,2.839263916015625
550,2.704864501953125
551,44627454974.16481
552,44627454974.12813
553,1.400177001953125
554,1.733978271484375
555,2.167449951171875
556,2.022613525390625
557,2.000274658203125
558,2.744903564453125
559,1.044647216796875
560,2.563262939453125
561,2.774383544921875
562,3.506805419921875
563,1.799896240234375
564,3.131805419921875
565,2.478302001953125
566,2.409698486328125
567,1.925018310546875
568,2.320159912109375
569,2.719085693359375
570,3.490936279296875
571,2.554901123046875
572,2.445098876953125
573,2.000946044921875
574,2.403656005859375
575,2.310394287109375
576,3.073394775390625
577,2.230865478515625
578,1.585418701171875
579,2.032562255859375
580,44627454973.92708
581,2.333709716796875
582,2.102874755859375
583,2.174468994140625
584,2.410797119140625
585,44627454974.65852
586,1.982879638671875
587,2.012969970703125
588,1.953704833984375
589,1.924163818359375
590,2.481292724609375
591,2.124053955078125
592,2.354339599609375
593,44627454973.99556
594,2.065765380859375
595,1.828521728515625
596,2.675323486328125
597,3.777496337890625
598,44627454973.86806
599,3.156585693359375
600,44627454974.207535
601,3.021270751953125
602,2.478546142578125
603,2.886993408203125
604,44627454975.06462
605,2.412261962890625
606,2.640472412109375
607,3.146820068359375
608,44627454973.99278
609,3.305145263671875
610,3.091522216796875
611,3.147613525390625
612,3.562469482421875
613,3.855743408203125
614,3.404205322265625
615,2.627410888671875
616,2.631500244140625
617,2.690460205078125
618,2.506622314453125
619,44627454973.546585
620,2.868133544921875
621,44627454974.828415
622,1.816070556640625
623,2.463470458984375
624,2.122772216796875
625,1.998809814453125
626,1.986663818359375
627,44627454974.67644
628,2.201934814453125
629,2.334075927734375
630,44627454973.98442
631,2.786834716796875
632,44627454974.74861
633,2.636505126953125
634,2.230987548828125
635,2.430267333984375
636,2.119720458984375
637,1.860137939453125
638,1.096954345703125
639,2.059967041015625
640,1.580291748046875
641,1.711822509765625
642,2.749176025390625
643,2.550323486328125
644,2.220184326171875
645,1.916046142578125
646,2.494232177734375
647,2.091094970703125
648,1.970977783203125
649,2.433624267578125
650,1.807098388671875
651,44627454973.82817
652,2.284698486328125
653,1.602630615234375
654,2.264312744140625
655,1.964385986328125
656,44627454973.41243
657,2.209686279296875
658,2.209686279296875
659,44627454973.50215
660,1.857147216796875
661,2.378570556640625
662,3.257049560546875
663,1.734893798828125
664,2.167022705078125
665,44627454973.97511
666,1.751251220703125
667,3.638946533203125
668,1.899932861328125
669,2.488616943359375
670,1.682403564453125
671,3.118377685546875
672,1.792510986328125
673,44627454974.49315
674,1.940887451171875
675,2.006744384765625
676,1.911224365234375
677,44627454973.40135
678,1.918121337890625
679,1.813507080078125
680,2.516143798828125
681,2.239471435546875
682,3.038238525390625
683,1.966339111328125
684,2.286346435546875
685,1.483795166015625
686,44627454974.79802
687,2.002471923828125
688,2.760711669921875
689,2.136505126953125
690,2.329071044921875
691,2.084075927734375
692,2.699127197265625
693,2.445220947265625
694,2.996063232421875
695,44627454974.484726
696,44627454973.5782
697,131769665330.4217
698,2.197540283203125
699,44627454974.6577
700,3.005889892578125
701,2.705780029296875
702,2.597503662109375
703,2.994964599609375
704,2.371978759765625
705,1.914154052734375
706,44627454974.54137
707,131769665329.48933
708,44627454974.31029
709,44627454974.842606
710,2.635711669921875
711,3.049713134765625
712,3.208282470703125
713,2.683685302734375
714,2.423797607421875
715,3.300994873046875
716,2.105682373046875
717,2.736236572265625
718,2.221466064453125
719,44627454973.51622
720,131769665329.52986
721,3.748870849609375
722,44627454974.06923
723,2.938079833984375
724,2.424713134765625
725,44627454973.92711
726,2.660369873046875
727,2.446929931640625
728,3.671722412109375
729,2.084381103515625
730,2.511871337890625
731,44627454974.12291
732,44627454975.51427
733,2.752166748046875
734,2.430755615234375
735,131769665329.14705
736,2.609893798828125
737,2.097869873046875
738,2.726470947265625
739,44627454974.010086
740,2.322723388671875
741,44627454974.58272
742,4.063751220703125
743,3.778106689453125
744,2.283843994140625
745,44627454974.6877
746,1.877532958984375
747,2.532501220703125
748,2.476409912109375
749,2.704742431640625
750,1.927825927734375
751,2.180694580078125
752,2.488616943359375
753,2.419281005859375
754,44627454974.48958
755,44627454974.73036
756,44627454973.41695
757,2.530181884765625
758,2.580291748046875
759,44627454973.64992
760,44627454973.66643
761,2.134490966796875
762,1.600006103515625
763,2.793609619140625
764,2.775543212890625
765,44627454974.33736
766,3.107879638671875
767,2.077239990234375
768,2.422515869140625
769,2.489776611328125
770,2.275726318359375
771,2.342864990234375
772,3.533599853515625
773,3.862152099609375
774,3.051544189453125
775,3.437408447265625
776,2.883636474609375
777,1.660186767578125
778,2.391815185546875
779,2.421478271484375
780,2.261749267578125
781,44627454974.677505
782,2.142547607421875
783,1.941070556640625
784,2.465484619140625
785,2.518890380859375
786,2.554595947265625
787,2.224090576171875
788,2.359954833984375
789,44627454974.41475
790,2.332977294921875
791,2.765411376953125
792,44627454974.10695
793,2.725982666015625
794,1.893035888671875
795,131769665329.55452
796,44627454974.429184
797,44627454974.16194
798,3.050262451171875
799,3.420257568359375
800,2.700897216796875
801,2.749298095703125
802,2.749176025390625
803,2.995697021484375
804,2.190155029296875
805,2.111907958984375
806,3.683929443359375
807,176397120301.66165
808,44627454974.5576
809,3.241119384765625
810,2.888458251953125
811,2.892974853515625
812,2.138214111328125
813,2.527435302734375
814,44627454974.09383
815,1.705291748046875
816,2.692840576171875
817,2.262176513671875
818,44627454974.49782
819,2.492767333984375
820,1.972930908203125
821,2.480743408203125
822,44627454973.54741
823,1.909942626953125
824,44627454974.398026
825,2.881866455078125
826,44627454974.69966
827,2.203643798828125
828,2.140716552734375
829,44627454973.87825
830,2.745330810546875
831,1.946746826171875
832,1.757476806640625
833,2.436737060546875
834,1.974395751953125
835,1.937774658203125
836,2.768402099609375
837,2.495819091796875
838,2.163238525390625
839,2.091827392578125
840,44627454973.42091
841,1.677215576171875
842,44627454973.8755
843,44627454973.9897
844,44627454973.5952
845,44627454973.49324
846,2.005279541015625
847,44627454974.40553
848,2.670745849609375
849,2.816558837890625
850,1.882171630859375
851,2.415313720703125
852,2.044342041015625
853,44627454973.62764
854,1.493011474609375
855,44627454974.53392
856,44627454973.86418
857,44627454974.7112
858,1.581085205078125
859,44627454974.01872
860,2.986480712890625
861,2.019927978515625
862,44627454974.1476
863,2.540924072265625
864,44627454974.2206
865,44627454973.89226
866,44627454974.41585
867,44627454974.59932
868,2.673736572265625
869,5.267242431640625
870,2.225433349609375
871,44627454973.80516
872,44627454974.1909
873,2.136444091796875
874,2.080535888671875
875,44627454973.73186
876,44627454974.94606
877,1.826751708984375
878,2.101104736328125
879,1.967437744140625
880,2.964141845703125
881,2.641693115234375
882,2.389251708984375
883,3.885040283203125
884,2.449737548828125
885,2.149322509765625
886,131769665329.66318
887,3.301910400390625
888,44627454974.49022
889,2.350128173828125
890,2.688262939453125
891,44627454974.03966
892,44627454973.45567
893,176397120301.7035
894,2.151336669921875
895,1.752227783203125
896,2.456207275390625
897,44627454973.91609
898,2.049652099609375
899,2.751556396484375
900,2.418731689453125
901,1.902435302734375
902,2.452239990234375
903,2.318878173828125
904,2.197357177734375
905,2.596893310546875
906,1.815155029296875
907,1.759490966796875
908,2.528350830078125
909,2.629058837890625
910,1.094390869140625
911,1.816131591796875
912,2.166961669921875
913,3.240020751953125
914,2.421173095703125
915,2.114044189453125
916,1.713043212890625
917,2.366058349609375
918,2.161895751953125
919,2.237457275390625
920,3.771820068359375
921,2.887481689453125
922,3.066802978515625
923,2.734527587890625
924,2.999908447265625
925,5.772369384765625
926,2.651580810546875
927,1.673004150390625
928,3.324127197265625
929,2.886444091796875
930,2.337127685546875
931,2.536590576171875
932,2.536102294921875
933,2.115020751953125
934,2.793731689453125
935,2.313018798828125
936,2.067108154296875
937,44627454974.4214
938,2.888763427734375
939,1.993072509765625
940,2.858917236328125
941,44627454973.916916
942,44627454974.259964
943,44627454974.52046
944,2.536346435546875
945,2.458770751953125
946,2.536346435546875
947,44627454974.007034
948,3.482025146484375
949,2.393157958984375
950,1.777435302734375
951,2.377777099609375
952,1.756683349609375
953,2.795684814453125
954,2.711883544921875
955,44627454974.40703
956,2.720550537109375
957,3.048553466796875
958,2.503204345703125
959,1.718963623046875
960,1.934661865234375
961,44627454973.68382
962,2.247711181640625
963,2.736724853515625
964,2.391937255859375
965,1.591339111328125
966,2.023040771484375
967,2.322723388671875
968,1.942840576171875
969,1.929534912109375
970,2.707244873046875
971,2.496185302734375
972,2.166717529296875
973,44627454974.51921
974,2.662994384765625
975,1.933746337890625
976,44627454974.19908
977,2.064239501953125
978,3.037994384765625
979,2.830291748046875
980,2.807708740234375
981,2.362152099609375
982,2.607208251953125
983,44627454974.67201
984,1.323822021484375
985,2.217681884765625
986,2.132476806640625
987,2.138580322265625
988,2.340423583984375
989,44627454973.35127
990,2.107940673828125
991,1.933929443359375
992,2.291534423828125
993,2.114471435546875
994,1.908843994140625
995,1.283172607421875
996,2.088287353515625
997,2.882293701171875
998,2.648529052734375
999,1.907318115234375
1000,1.715789794921875
1001,2.263092041015625
1002,2.576568603515625
1003,2.577056884765625
1004,1.927215576171875
1005,131769665329.85478
1006,2.300323486328125
1007,2.563446044921875
1008,2.722442626953125
1009,131769665328.70393
1010,2.335113525390625
1011,2.176422119140625
1012,2.442596435546875
1013,44627454974.65236
1014,1.842987060546875
1015,44627454973.82912
1016,2.822357177734375
1017,2.170745849609375
1018,2.157806396484375
1019,44627454973.98924
1020,1.943389892578125
1021,2.524627685546875
1022,2.475311279296875
1023,2.492095947265625
1024,1.811370849609375
1025,2.397918701171875
1026,2.507843017578125
1027,131769665329.57256
1028,2.595306396484375
1029,2.578948974609375
1030,2.296173095703125
1031,131769665329.92455
1032,3.818389892578125
1033,3.157073974609375
1034,2.595184326171875
1035,2.335968017578125
1036,3.077972412109375
1037,3.011077880859375
1038,2.758575439453125
1039,3.432708740234375
1040,1.393280029296875
1041,2.607818603515625
1042,2.607818603515625
1043,3.173980712890625
1044,2.120391845703125
1045,1.233489990234375
1046,2.642059326171875
1047,2.241790771484375
1048,2.110321044921875
1049,2.955535888671875
1050,3.014556884765625
1051,2.468170166015625
1052,131769665330.15208
1053,44627454974.39
