,0
668,1.8572646
669,1.8068706
670,2.068108
671,3.6912897
672,2.091797
673,2.6391
674,2.5130854
675,2.1683242
676,2.2517717
677,2.283885
678,2.1914718
679,2.41028
680,1.6901047
681,1.8966103
682,2.6561751
683,2.494949
684,2.6891878
685,3.2331903
686,3.4773738
687,3.39596
688,2.9299505
689,2.8855963
690,2.4113033
691,2.8390646
692,2.407018
693,3.242541
694,2.5402355
695,3.4100626
696,2.6796174
697,3.239847
698,3.4007127
699,2.47734
700,1.5842394
701,1.8757365
702,2.3333516
703,2.1103811
704,1.8650824
705,1.7689143
706,1.5384512
707,1.623892
708,1.5520806
709,2.6583867
710,2.4772048
711,2.5354805
712,2.1066184
713,2.5687802
714,1.8082193
715,2.7797449
716,2.1992626
717,1.6650678
718,1.7454889
719,1.7158638
720,1.2280984
721,2.3159318
722,2.0032623
723,1.6368241
724,2.7057095
725,2.0576994
726,2.218684
727,2.0823584
728,1.7721419
729,1.935059
730,1.7896012
731,1.9354533
732,2.0692048
733,2.0172641
734,1.9366983
735,2.3794813
736,1.7934188
737,2.6974974
738,1.8804314
739,1.6309086
740,2.9057915
741,2.2429104
742,2.0495725
743,2.538883
744,1.6749182
745,2.520965
746,2.0334537
747,1.9119439
748,1.9119439
749,2.083566
750,2.409943
751,1.8858691
752,2.5161738
753,2.4610114
754,2.05254
755,2.503916
756,2.1636014
757,1.8530061
758,1.8434105
759,2.2690198
760,3.1037388
761,2.4157321
762,2.3742974
763,3.6308095
764,3.1209767
765,3.1209767
766,3.78098
767,3.78098
768,3.78098
769,2.2546492
770,3.78098
771,3.78098
772,3.78098
773,2.8966203
774,3.78098
775,3.78098
776,3.78098
777,3.7996902
778,3.5678957
779,2.436825
780,3.405835
781,2.4173791
782,2.4173791
783,3.2958612
784,2.8849807
785,2.5236638
786,2.5236638
787,4.308413
788,3.697121
789,3.2897038
790,3.1752183
791,2.4444253
792,3.8460548
793,2.0108147
794,2.6937919
795,2.1819735
796,2.515833
797,2.4412148
798,2.4098892
799,1.8252089
800,2.3410661
801,1.8591242
802,1.5368247
803,1.598115
804,1.947727
805,1.947727
806,1.9774165
807,2.0373554
808,2.5532176
809,1.8629116
810,1.7677629
811,3.2660913
812,2.6514919
813,2.4518504
814,3.181764
815,2.5236638
816,2.5236638
817,2.1636086
818,2.0728865
819,2.3174443
820,2.2574155
821,1.7097738
822,1.9369237
823,1.9980928
824,1.976165
825,1.4111971
826,1.4152011
827,2.3112478
828,1.415199
829,2.6178916
830,2.0289493
831,1.384311
832,2.7913446
833,2.2885573
834,2.5112283
835,2.1129658
836,1.6652671
837,2.1049545
838,2.2359524
839,2.5838792
840,2.5539885
841,1.5572695
842,2.4828155
843,1.9955547
844,1.5339526
845,2.5248208
846,2.5248208
847,2.724524
848,2.442789
849,2.442789
850,2.590577
851,1.6652671
852,2.2736664
853,2.5042655
854,1.9118063
855,2.3851106
856,2.311941
857,2.8234882
858,3.0083861
859,2.6671968
860,1.8821998
861,2.808707
862,2.808707
863,2.5041122
864,3.017711
865,2.5503302
866,3.1190076
867,2.1953592
868,3.596845
869,2.2699113
870,3.0289938
871,3.0289938
872,3.0289938
873,3.0289938
874,3.0289938
875,3.0289938
876,2.5593324
877,2.5593324
878,2.6165016
879,2.5593324
880,2.5593324
881,3.060939
882,2.5888875
883,3.0289938
884,3.0289938
885,3.0289938
886,3.0289938
887,3.0289938
888,3.0289938
889,2.9654298
890,2.4227183
891,2.9775677
892,3.8510518
893,2.1518843
894,2.3503187
895,2.2581134
896,3.1711674
897,3.7861009
898,2.6711106
899,3.3938713
900,2.2749672
901,2.8851836
902,2.8851836
903,2.8851836
904,2.8804927
905,2.804065
906,3.5549576
907,3.6798308
908,2.1441698
909,2.4234705
910,2.5804598
911,2.7536254
912,3.6032991
913,2.041185
914,2.2126522
915,1.7924767
916,2.850652
917,2.850652
918,2.1202536
919,3.0314672
920,2.8142195
921,2.8791916
922,3.3747466
923,2.8531342
924,2.976847
925,2.003506
926,2.9107935
927,2.9107935
928,2.9107935
929,3.3364477
930,2.2922597
931,2.621351
932,2.7361836
933,2.9892273
934,3.3573537
935,2.4745436
936,2.666895
937,2.666895
938,2.9721997
939,2.7346778
940,2.921062
941,2.921062
942,4.4700875
943,2.526009
944,3.713343
945,3.31543
946,2.6269197
947,2.564732
948,3.1008022
949,2.5513415
950,3.0289938
951,3.0289938
952,3.0289938
953,3.0289938
954,3.0289938
955,3.0289938
956,2.300448
957,2.7091274
958,3.5873914
959,2.666895
960,2.666895
961,2.9477096
962,2.9477096
963,3.233516
964,2.7095098
965,2.9107935
966,2.9107935
967,2.9107935
968,2.678951
969,3.1614249
970,2.8306653
971,3.5296695
972,3.053196
973,3.0329995
974,3.0505104
975,2.8793087
976,3.0289938
977,3.0289938
978,3.0289938
979,3.0289938
980,3.0289938
981,3.0289938
982,3.1605341
983,2.5991027
984,1.7339973
985,2.8851836
986,2.8851836
987,2.8851836
988,3.128839
989,3.2800238
990,1.6344149
991,2.7876112
992,2.6222472
993,2.4705148
994,2.441519
995,3.1624951
996,2.9146247
997,2.9146247
998,2.9146247
999,3.7264569
1000,2.3659663
1001,2.3121245
1002,2.5456045
1003,3.2676709
1004,2.3939261
1005,2.3939261
1006,2.1560922
1007,2.3939261
1008,2.3939261
1009,1.6690183
1010,2.287202
1011,2.6931307
1012,3.402425
1013,2.850652
1014,2.850652
1015,2.9763417
1016,2.998548
1017,2.998548
1018,2.3269534
1019,2.7198193
1020,2.6367757
1021,2.5707057
1022,2.7292733
1023,2.5019624
1024,2.8716962
1025,3.4966273
1026,2.7991223
1027,3.4872024
1028,2.5921059
1029,2.6130853
1030,2.228449
1031,3.107443
1032,2.801652
1033,3.2371645
1034,2.5901985
1035,2.6961308
1036,2.5285258
1037,3.4033377
1038,2.4381862
1039,2.4350054
1040,1.8646264
1041,3.4516344
1042,1.8484118
1043,2.5922704
1044,2.9828327
1045,3.558477
1046,2.135499
1047,3.2349668
1048,2.840875
1049,3.6024804
1050,2.69222
1051,2.798701
1052,2.8851836
1053,2.8851836
1054,2.8851836
1055,3.1214333
1056,2.895112
1057,2.3290207
1058,3.157412
1059,2.4403486
1060,2.6714015
1061,2.5605698
1062,2.3271637
1063,2.6724503
1064,2.0842113
1065,2.998548
1066,2.998548
1067,2.479507
1068,2.641704
1069,2.9914372
1070,2.808707
1071,2.808707
1072,2.3275092
1073,1.4556991
1074,1.9269948
1075,3.4008577
1076,2.5548587
1077,3.0312707
1078,2.8030648
1079,3.0289938
1080,3.0289938
1081,3.0289938
1082,3.0289938
1083,3.0289938
1084,3.0289938
1085,2.9648352
1086,2.5167172
1087,2.5167172
1088,3.4646726
1089,2.5167172
1090,2.5167172
1091,2.8750944
1092,2.888049
1093,1.865505
1094,1.8955791
1095,1.7505859
1096,3.124978
1097,2.361274
1098,2.9477096
1099,2.9477096
1100,2.4093006
1101,3.0980177
1102,2.921062
1103,2.921062
1104,3.6611018
1105,2.6370885
1106,2.7998838
1107,2.642928
1108,2.9923599
1109,3.1916254
1110,3.5756133
1111,2.9301696
1112,2.6423447
1113,3.0781987
1114,2.374123
1115,2.9146247
1116,2.9146247
1117,2.9146247
1118,2.9107935
1119,2.9107935
1120,2.9107935
1121,3.0289938
1122,3.0289938
1123,3.0289938
1124,3.0289938
1125,3.0289938
1126,3.0289938
1127,2.3798418
1128,2.3070495
1129,2.4470649
1130,2.0745714
1131,2.9146247
1132,2.9146247
1133,2.9146247
1134,2.9780588
1135,2.4858842
1136,2.3657146
1137,3.4149365
1138,3.3018057
1139,2.9946322
1140,2.7198305
1141,3.2084596
1142,1.3083713
1143,2.8496258
1144,2.2411351
1145,3.0425212
1146,2.4096115
1147,1.7072251
1148,3.1634765
1149,1.9011298
1150,1.8375198
1151,2.222208
1152,2.6864612
1153,2.5024981
1154,3.2028232
1155,1.6178894
1156,2.335577
1157,2.398566
1158,1.7561964
1159,3.023426
1160,2.9252841
1161,2.9563525
1162,2.8194041
1163,2.3923242
1164,1.7202574
1165,3.0982077
1166,2.2841206
1167,2.706636
1168,3.1665623
1169,3.374958
1170,2.07891
1171,1.9364955
1172,2.9310043
1173,3.2682426
1174,2.0747178
1175,1.9137261
1176,1.4940761
1177,1.9598418
1178,3.1581378
1179,2.4332397
1180,2.7349136
1181,2.7594206
1182,2.5533159
1183,2.236309
1184,2.3824034
1185,2.1791484
1186,2.314155
1187,2.4979959
1188,3.04434
1189,2.9951932
1190,3.1759899
1191,3.548727
1192,2.5840635
1193,2.3087003
1194,2.0379305
1195,2.0537493
1196,3.5393643
1197,2.3896346
1198,3.2654984
1199,2.5768123
1200,2.6505656
1201,2.0220459
1202,2.2693646
1203,2.2247381
1204,2.4160624
1205,2.0658803
1206,2.1719224
1207,2.2143528
1208,2.5701406
1209,2.0678813
1210,2.0675669
1211,2.8883803
1212,3.1367316
1213,2.299868
1214,2.057787
1215,2.1905987
1216,2.8522863
1217,3.2033956
1218,3.2228248
1219,2.5336545
1220,2.191175
1221,2.4346771
1222,3.578713
1223,2.3710845
1224,2.1117125
1225,2.2607706
1226,2.305839
1227,2.4003658
1228,1.7617357
1229,1.6886102
1230,1.2042607
1231,1.8572005
1232,2.323329
1233,1.4787335
1234,2.3498719
1235,2.1711032
1236,2.0729165
1237,2.903661
1238,1.8871564
1239,2.8677
1240,2.4736116
1241,2.9941778
1242,1.5404027
1243,2.5005186
1244,2.5005186
1245,2.1818213
1246,3.5232396
1247,2.02597
1248,2.0459647
1249,1.9559673
1250,2.6891184
1251,1.7343965
1252,2.612063
1253,2.169241
1254,2.5146868
1255,2.4900782
1256,2.8869724
1257,2.9340944
1258,2.8227522
1259,2.5005186
1260,2.5005186
1261,2.6456811
1262,1.2903812
1263,1.8197305
1264,2.9340944
1265,1.9581997
1266,2.6496272
1267,2.8325233
1268,2.2883255
1269,2.7404835
1270,2.5010052
1271,2.5010052
1272,2.4640112
1273,2.384847
1274,3.1134233
1275,2.4847174
1276,2.9975276
1277,3.1337261
1278,2.3254907
1279,1.9933447
1280,2.3859198
1281,2.3859198
1282,2.3859198
1283,2.377079
1284,2.549725
1285,2.4437594
1286,2.4437594
1287,2.3724794
1288,2.615453
1289,2.5881345
1290,1.9444139
1291,3.0894709
1292,2.1938689
1293,2.5976033
1294,1.9710181
1295,2.1120248
1296,2.496753
1297,2.2541168
1298,2.8855886
1299,3.1244519
1300,3.00568
1301,2.1050045
1302,2.901198
1303,1.7814541
1304,3.0572298
1305,2.3391302
1306,2.8972638
1307,3.254529
1308,2.2021642
1309,2.3038523
1310,2.7038147
1311,2.820206
1312,2.7149718
1313,2.7672791
1314,1.7420812
1315,2.3859198
1316,2.3859198
1317,2.3859198
1318,2.0277593
1319,3.2381763
1320,1.907581
1321,2.2761164
1322,2.3703334
1323,2.3100088
1324,2.7096868
1325,2.2352862
1326,2.2352862
1327,2.0711637
1328,2.083949
1329,2.4634569
1330,2.3976758
1331,2.0534678
1332,3.1391082
1333,2.2541037
1334,1.9676566
1335,2.3258612
1336,2.2279215
1337,2.6396148
1338,3.4188874
1339,1.9893625
1340,2.2870424
1341,1.7175505
1342,2.3455796
1343,1.8690972
1344,2.1369011
1345,3.1238484
1346,3.3632061
1347,2.7318182
1348,2.6283932
1349,1.6040206
1350,2.591627
1351,2.0999963
1352,2.5694053
1353,3.3608558
1354,2.5348957
1355,2.3613148
1356,3.246924
1357,2.2352862
1358,2.2352862
1359,1.7973887
1360,2.6667964
1361,2.8555346
1362,2.1820662
1363,2.356735
1364,2.8036973
1365,1.6251159
1366,2.6421034
1367,2.687012
1368,2.8611586
1369,2.8611586
1370,1.3145285
1371,2.7702215
1372,1.9907429
1373,2.9405653
1374,2.113795
1375,2.515225
1376,3.175473
1377,2.4922273
1378,1.6009943
1379,3.0628507
1380,2.7892916
1381,2.4112773
1382,2.2712255
1383,2.9525244
1384,2.5180724
1385,2.3859198
1386,2.3859198
1387,2.3859198
1388,3.0858905
1389,2.713248
1390,2.2292233
1391,2.3384366
1392,1.6568339
1393,2.9836373
1394,2.3914156
1395,2.859165
1396,2.2989953
1397,2.2552433
1398,3.2723114
1399,3.1726766
1400,2.486126
1401,3.1381295
1402,3.1381295
1403,2.5094156
1404,1.7915418
1405,2.0991678
1406,2.0991678
1407,2.7967656
1408,3.7223954
1409,2.6832836
1410,2.6530375
1411,2.138606
1412,3.27808
1413,2.1164362
1414,1.9985151
1415,3.2659538
1416,2.086587
1417,3.4253392
1418,3.5755336
1419,2.5360801
1420,3.7685008
1421,2.155567
1422,2.155567
1423,2.155567
1424,2.155567
1425,3.0434084
1426,2.7068155
1427,3.162414
1428,2.762358
1429,2.1313534
1430,2.0076504
1431,2.1430085
1432,2.542002
1433,2.416767
1434,2.7077265
1435,2.9041145
1436,2.1681905
1437,2.837394
1438,3.350314
1439,2.6518424
1440,3.0972135
1441,2.5222647
1442,2.187411
1443,3.3543735
1444,2.1089702
1445,3.324087
1446,2.8307967
1447,2.5403666
1448,2.2960649
1449,2.0905423
1450,4.0185666
1451,2.4854972
1452,2.598122
1453,3.763199
1454,3.2961013
1455,2.2009554
1456,2.7390761
1457,2.7430313
1458,2.7430313
1459,3.192331
1460,4.204267
1461,2.6596072
1462,2.8097327
1463,2.4211345
1464,2.7468169
1465,1.980915
1466,2.2332132
1467,2.2773368
1468,2.4628122
1469,2.9156423
1470,2.90008
1471,2.255273
1472,1.6916622
1473,2.4245162
1474,3.168098
1475,1.6747507
1476,1.9930601
1477,2.6337965
1478,2.1976068
1479,1.7530271
1480,1.9811559
1481,2.2826874
1482,2.1491644
1483,2.2050312
1484,1.9851793
1485,2.3902903
1486,2.4437594
1487,2.4437594
1488,2.7575512
1489,2.5607677
1490,2.0420134
1491,3.751789
1492,3.1818838
1493,2.7239568
1494,3.162614
1495,1.8875612
1496,3.4042654
1497,2.2004437
1498,3.2659538
1499,3.1506937
1500,3.3668342
1501,2.0010319
1502,2.4967465
1503,2.6597962
1504,3.6157224
1505,2.8781426
1506,3.0521727
1507,1.6926985
1508,3.0706213
1509,2.2787993
1510,2.7778616
1511,2.5293114
1512,2.8343804
1513,2.2590072
1514,2.1765506
1515,1.9979793
1516,2.0581636
1517,3.196062
1518,2.478812
1519,2.384764
1520,2.0053446
1521,1.9442713
1522,3.0549731
1523,2.2905166
1524,2.9796684
1525,1.9038134
1526,1.5611138
1527,2.1685
1528,2.261134
1529,3.413128
1530,2.7597766
1531,2.8056083
1532,1.997652
1533,1.9603134
1534,1.9603134
1535,2.7047238
1536,2.716591
1537,2.1969395
1538,2.4393494
1539,3.12902
1540,1.8500557
1541,2.4214723
1542,2.048408
1543,1.745262
1544,3.552409
1545,1.9623548
1546,1.8286408
1547,2.0641778
1548,2.4993536
1549,3.460438
1550,2.317772
1551,2.8597744
1552,2.440421
1553,2.4760005
1554,2.012284
1555,1.5096128
1556,1.7002884
1557,1.817773
1558,2.9005582
1559,2.8848784
1560,3.39951
1561,1.7403188
1562,2.7369456
1563,2.5286229
1564,2.6940393
1565,2.9626393
1566,2.1240454
1567,1.8318056
1568,1.5318084
1569,2.3496628
1570,2.2225432
1571,2.7092652
1572,2.3338969
1573,2.8611586
1574,2.8611586
1575,2.6703653
1576,2.8699036
1577,3.0276306
1578,2.5631351
1579,2.2730205
1580,2.3268247
1581,3.83028
1582,1.989675
1583,2.7237616
1584,3.8039713
1585,3.0357814
1586,2.5552375
1587,2.336632
1588,2.758503
1589,3.0135212
1590,2.538423
1591,2.9365025
1592,2.011386
1593,2.1640499
1594,2.0965183
1595,3.141959
1596,3.10859
1597,2.8053572
1598,2.850612
1599,2.2149143
1600,2.5605395
1601,2.5457716
1602,3.231253
1603,2.9343936
1604,2.5961306
1605,2.7286916
1606,2.7220917
1607,2.7430313
1608,2.7430313
1609,2.5010052
1610,2.5010052
1611,2.3617194
1612,2.8720088
1613,2.2201774
1614,2.1481504
1615,2.168662
1616,2.6888266
1617,2.4915063
1618,3.0499706
1619,2.2899268
1620,2.1356213
1621,1.9603134
1622,1.9603134
1623,1.6300037
1624,3.3962028
1625,2.9870331
1626,2.0991678
1627,2.0991678
1628,2.5330687
1629,2.520889
1630,2.3290005
1631,2.6301193
1632,2.9439242
1633,2.4739242
1634,2.4023552
1635,3.0538833
1636,2.2243593
1637,3.6268597
1638,2.663421
1639,3.1381295
1640,3.1381295
1641,1.7514092
1642,2.0432496
1643,2.7745545
1644,1.8002517
1645,2.1027472
1646,3.0021436
1647,2.5613456
1648,2.4715495
1649,2.4715495
1650,1.4581711
1651,3.0420318
1652,2.1659677
1653,2.7226775
1654,1.5903146
1655,2.502223
1656,2.1764326
1657,2.016465
1658,1.759407
1659,1.833821
1660,1.9617518
1661,1.743486
1662,1.9614289
1663,2.177462
1664,1.8192884
1665,2.146199
1666,2.216219
1667,2.2246327
1668,1.9962174
1669,2.303118
1670,1.7009301
1671,3.1380763
1672,2.1429315
1673,1.9798626
1674,2.4242094
1675,2.3702428
1676,2.4371521
1677,2.4221115
1678,2.3386497
1679,2.6021075
1680,1.824063
1681,1.9526697
1682,2.5337539
1683,2.6912885
1684,1.7523893
1685,2.5769327
1686,3.974738
1687,3.05225
1688,2.4278963
1689,2.340216
1690,3.5813658
1691,3.2297435
1692,2.8356934
1693,3.0958042
1694,3.0055232
1695,1.6901053
1696,1.9153082
1697,3.237336
1698,2.1277804
1699,2.5033717
1700,2.5908427
1701,3.1782105
1702,1.6498803
1703,2.9552948
1704,3.1905777
1705,2.5365405
1706,2.3683465
