,0
0,2.5233984412439865
1,2.076048299234156
2,2.876613808050815
3,2.1176867225240716
4,2.0166335965981594
5,2.943149147957822
6,2.5881074859202275
7,1.9463066119043966
8,2.3300276547077923
9,3.1871846859961908
10,2.127262779682087
11,1.674364637528821
12,2.0386216770561076
13,3.178558501037032
14,2.4047899016825593
15,2.5661405365712966
16,1.5749277398758046
17,2.067375490258933
18,2.8133377579593364
19,1.8448156930737525
20,2.015893871870115
21,2.778574599045457
22,2.47296246403873
23,3.1872727286327174
24,1.856484483336866
25,3.1113363712358137
26,2.1091773786751014
27,2.0936035484578226
28,2.10300047576075
29,1.9350842475558259
30,2.1795112743507836
31,2.213235966778124
32,2.339230705714355
33,1.704569900791374
34,2.2998180630057448
35,2.229562454075038
36,2.5108517916102
37,2.417611303776013
38,2.1645442264702606
39,1.9718749088983725
40,1.4477744534346257
41,1.9788071097989839
42,1.8684936708579318
43,1.9366312436882296
44,2.3004392224899544
45,1.6455575028112814
46,3.1541863205783103
47,3.098428463058902
48,2.743552441204952
49,2.822428274811516
50,2.997991647887583
51,2.2706137255705388
52,3.01541819271186
53,3.0939046799727143
54,2.108506799230822
55,2.7764251646190594
56,2.741090586783021
57,2.3318653171015287
58,2.6468628255889435
59,2.5038563996370193
60,2.1559473081319913
61,2.882870786280472
62,2.2004686231044586
63,2.5694535085374968
64,3.172915557698573
65,1.97580697341619
66,2.453673412000762
67,1.9789894950268063
68,1.9474806664832063
69,2.4875079898799464
70,2.9042106715174882
71,1.8052868793717696
72,2.299495966350287
73,2.182193333045231
74,2.6847351004177193
75,1.8501123668352826
76,2.706839344343533
77,2.28875576524806
78,1.8320780755445258
79,2.8475429506718255
80,2.0720167371404132
81,1.6227768562760037
82,3.5326091634069656
83,2.405696801661649
84,2.8089151828140624
85,2.7090806722624756
86,2.1320582065463443
87,2.1362385684452754
88,2.020955482998109
89,3.086831670572321
90,2.0180992402506814
91,2.011520122222258
92,2.128572960031748
93,2.099296459018658
94,2.3699821964770895
95,2.5470147071233207
96,1.3808101307783809
97,1.8443324720847236
98,2.405077382597807
99,1.8998871949732745
100,2.758266464866316
101,2.3604711237512426
102,1.800207557724019
103,2.20799590080608
104,2.8824854964778597
105,3.241308822672825
106,1.3767121079884939
107,2.127193870139448
108,1.9737380442895138
109,2.632084948448381
110,2.5172702959543707
111,2.726157748107652
112,1.9521340234972893
113,2.534732945833713
114,2.9717628636561555
115,1.8420553043130652
116,2.1820956836817347
117,2.5434821158218686
118,1.9082961936316984
119,1.8768035199933757
120,2.060737189475552
121,2.216830023532323
122,1.9039879027480555
123,2.0982000914166408
124,1.9384144087241117
125,2.038176548019023
126,2.5023012154955344
127,1.7673048362844797
128,3.216519141957692
129,2.863865681921124
130,2.6250370465032
131,2.9908161985334125
132,2.7332931959214206
133,3.0447169575703272
134,3.3655186930316203
135,3.220999890826022
136,2.61453134180458
137,1.9993148065540591
138,2.405402519976895
139,2.6118205764955054
140,2.2888400774148425
141,1.7890152398364314
142,1.9657914779111145
143,2.2869175544327955
144,2.426394067027112
145,2.3109005021306714
146,2.0098293975534305
147,1.807521390992275
148,2.772277118054743
149,2.371528258831636
150,2.155814024158514
151,2.085007450573965
152,2.366335889729475
153,2.205129053072099
154,2.1457322922404756
155,2.948901571078822
156,1.6831947098656177
157,2.3621049607023967
158,2.9918171984292186
159,3.0202868680491237
160,2.5704914780738783
161,2.904592610524296
162,2.771116936756209
163,2.6240149635513412
164,2.120639318693301
165,2.5278852845158513
166,2.581469663503865
167,2.3120755475571295
168,1.9703120894477315
169,2.2079363601355144
170,3.2481021190336237
171,3.12177486687079
172,2.70842595391033
173,2.278755165738397
174,2.2401177344864798
175,2.178963299169859
176,1.9735911399988588
177,1.6763104800691586
178,2.7219113827729733
179,2.947903805126306
180,2.8575482429214536
181,3.0904471976990298
182,2.8290094035831537
183,2.9551246141723415
184,3.0964190082212832
185,2.433184212151788
186,2.3935991966913295
187,1.8447527788160278
188,2.0031847573125936
189,2.1301734669680763
190,2.367178897967041
191,2.911700554422203
192,2.966559838300641
193,2.6172164085752385
194,2.8782190473661164
195,2.9752475438783548
196,2.4707653085307344
197,2.9664030802957835
198,2.1724524883432346
199,2.9033558962600527
200,3.007334214710915
201,2.650655219341691
202,1.6190776959773139
203,2.2546310187287597
204,2.272940389015292
205,2.9275951753394693
206,2.312724481087254
207,2.6816163504818333
208,2.67293272698779
209,2.3470217342783894
210,2.806779116654566
211,3.229240367536346
212,2.800620592637811
213,2.050767507663037
214,1.6671753336819406
215,1.900120378792563
216,1.9649948083694722
217,2.318705096857465
218,2.876613808050815
219,2.679693215514289
220,2.431490731423261
221,2.9073946044942565
222,2.4524661633570397
223,3.1294607103114167
224,3.141571931370424
225,2.9635547274061844
226,3.2874656425585274
227,3.021340655794131
228,3.249583484373973
229,2.5634435040850105
230,2.482925878962239
231,3.520229804731767
232,3.165266603522839
233,3.1345832518962213
234,2.611792098075333
235,1.7295374710800477
236,2.0776564919017098
237,2.0044553268945684
238,1.9422357958407808
239,1.8834019579547074
240,1.987936676283421
241,2.005222011916284
242,1.942535572618843
243,1.9003536722849266
244,2.1986735206632266
245,2.2881052152628123
246,2.099169422864629
247,1.6306133484517318
248,2.949866794080053
249,2.1437256028938885
250,1.946523868542371
251,1.9589897753429468
252,2.1960702676520807
253,2.0984676196077325
254,1.6225247972758965
255,2.537285452056662
256,1.4699385785200132
257,1.687958141865429
258,1.408963109797784
259,2.166538621356258
260,2.0679779265577785
261,1.8447527788160278
262,2.621436873002311
263,2.6756455394731864
264,1.9530860642579468
265,3.0180810967167764
266,2.9433716824121694
267,2.550661505547118
268,3.0721771718525246
269,2.7157114448422597
270,2.4262435433919283
271,2.267092951511745
272,2.009483291229054
273,2.230432179865031
274,3.0695526651102343
275,2.7113083598527417
276,2.249617966858293
277,2.173741377387467
278,2.1391387311950276
279,1.8821196068163357
280,2.22965753171371
281,2.359675599206509
282,3.2239997930655724
283,2.2207302517504095
284,1.6308703309804315
285,2.1985367492684036
286,2.453662854758601
287,2.204296909468352
288,3.3329712990733342
289,2.4846240678259996
290,2.622783503648075
291,2.8604782364245707
292,3.144927765805826
293,2.8176165495525196
294,2.6865527512825937
295,2.636926816630717
296,2.0645960924581876
297,1.8891758219838473
298,1.8808571197769495
299,2.3117611371878555
300,2.332361591568046
301,2.103529340140896
302,2.181461799493376
303,2.4985527452175695
304,2.999886425468936
305,2.948616327075905
306,3.22059394384868
307,3.00553244686936
308,2.41135127034685
309,2.227533897468316
310,2.1387252946145994
311,2.9041842822867823
312,2.6354610722095897
313,2.0917360377322227
314,1.8668397755680324
315,2.500950237260086
316,1.9845446747971132
317,2.3407790570401956
318,3.366138933360786
319,2.519421331717367
320,3.0255948106951025
321,3.1822747670439226
322,3.1692924186327174
323,2.7044784388952565
324,2.9444234883536566
325,2.7101594351675926
326,2.8920609237451154
327,2.8351576088849426
328,2.948616327075905
329,1.9130866520832335
330,2.9715262264872186
331,2.918964382884197
332,3.1585462032453626
333,3.1613734595727734
334,2.8784515925450433
335,2.669349194369965
336,1.9215419272771144
337,2.154366461926379
338,2.0478132040415895
339,2.193885463675349
340,2.188953447831841
341,1.9911595214457496
342,2.0876251662367133
343,1.8779351427355153
344,2.301072794534798
345,1.9282538829559233
346,2.175855041913988
347,2.5079246865717666
348,2.2303734099692916
349,1.902013664644062
350,2.000548388663385
351,2.1192722054334996
352,2.0224490576796432
353,2.6382663869483958
354,1.5765252597475576
355,2.20070406135307
356,2.097411343239159
357,2.034729803641407
358,3.0151400981142773
359,2.2368848486282857
360,2.158393742780165
361,2.7867800552749826
362,2.414909385021789
363,1.7583855997351818
364,2.4088992847643635
365,2.9842517854422517
366,2.4393341702421414
367,2.4936625548219213
368,2.647343577204052
369,2.7545075546924997
370,1.7957279926939969
371,2.9673058388993945
372,2.8972845617779446
373,2.362225368535877
374,2.4710845056714983
375,3.0589856634822103
376,2.569698731857025
377,2.805143404126466
378,2.6649802169179484
379,2.6099595822219896
380,2.231149216306094
381,2.4719355234425158
382,2.750161271581068
383,2.8976606410581103
384,3.111788965194962
385,2.594216509933756
386,1.8173492833373701
387,2.295369736154702
388,1.5674806448446703
389,1.3527398853230266
390,2.016299437820119
391,1.6744859492430837
392,3.1130142580776394
393,2.5659272742289314
394,2.3373281581842145
395,2.414549262986844
396,2.892174599369244
397,2.9367337868109944
398,2.1626937763644927
399,2.081605131678179
400,1.8394226089012295
401,1.8854185273618373
402,2.1030751107144483
403,2.533435480285836
404,1.7767895112099361
405,1.884340173567707
406,1.9947328811994496
407,1.7310728755705553
408,2.0574252242213262
409,2.0718851708558446
410,2.501577484982743
411,2.2784566158979445
412,2.7643787078006126
413,3.0817722482562613
414,3.4131622450279195
415,1.745650280499401
416,1.9027876883645027
417,2.3312756179339225
418,2.1128801356259266
419,2.284605833118887
420,1.9321472769187953
421,2.1517133833121487
422,2.1050493441792715
423,1.9931297251085838
424,1.3134313080027002
425,1.9858548092545067
426,1.8781429465253616
427,2.5323881057357776
428,2.036478259298218
429,1.2255185863560627
430,1.9723219333571265
431,2.130131787084543
432,2.510241682837956
433,1.7764827901912845
434,2.7851090336364264
435,2.421525276791715
436,3.0558829288919624
437,1.8502748949658194
438,1.8871567259957387
439,2.763046887417958
440,2.0199850023968544
441,2.5519469770022427
