"ent","rank","sd_WC","ratio_WC","mean_","sd","sd_BC","ratio_BC","ratio","alpha"
1,1,0.0145949163127764,0.226191441694469,0.186214380771068,0.315608785476166,0.0242777841009472,1.21836084322075,0.598368987135155,0.37511491975882
1,2,0.0157788991891136,0.331819505201476,0.617188091297703,0.0472420012613252,0.0242777841009472,1.21836084322075,0.664374388075452,0.37511491975882
1,3,0.0243968695563249,0.360751730285634,0.760864899291758,0.0294460052471416,0.0242777841009472,1.21836084322075,0.682453703868721,0.37511491975882
1,4,0.027276427848942,0.36820521727903,0.86006755105145,0.0334947538346411,0.0242777841009472,1.21836084322075,0.687111276686667,0.37511491975882
1,5,0.0224541547247557,0.463833399798156,0.957041510040862,0.0249202237600877,0.0242777841009472,1.21836084322075,0.746867901193448,0.37511491975882
1,6,0.0127474905446562,0.469145323543579,1.02779955430467,0.0225220367856194,0.0242777841009472,1.21836084322075,0.750187243089342,0.37511491975882
1,7,0.0240654747245164,0.445481301364155,1.09832285917591,0.0172212661695224,0.0242777841009472,1.21836084322075,0.735399948690924,0.37511491975882
1,8,0.0298578176723955,0.519825872613197,1.15822821968523,0.0110417890149055,0.0242777841009472,1.21836084322075,0.781856762061378,0.37511491975882
1,9,0.0388963709547488,0.496533811537096,1.19762498755439,0.0112373717077155,0.0242777841009472,1.21836084322075,0.767301900606856,0.37511491975882
1,10,0.0348082872641251,0.484066216780672,1.23769026685639,0.0169928385280569,0.0242777841009472,1.21836084322075,0.759511086657073,0.37511491975882
1,11,0.0330054900358936,0.516695259724484,1.29308421135171,0.0116588999583058,0.0242777841009472,1.21836084322075,0.77990048877521,0.37511491975882
1,12,0.0316045725194836,0.547088364067718,1.32292676711663,0.00789590108557451,0.0242777841009472,1.21836084322075,0.79889268622151,0.37511491975882
1,13,0.0484812997369471,0.547885478466283,1.35822919503866,0.0114990718599272,0.0242777841009472,1.21836084322075,0.799390791116419,0.37511491975882
1,14,0.0289861170446663,0.554164101768202,1.38701293103784,0.00829169760639163,0.0242777841009472,1.21836084322075,0.803314209142243,0.37511491975882
1,15,0.0339489598110295,0.506112114859052,1.4081171450499,0.00800993741076081,0.0242777841009472,1.21836084322075,0.77328723944677,0.37511491975882
1,16,0.0424031451153004,0.537928882332679,1.44145915982938,0.0105244270181996,0.0242777841009472,1.21836084322075,0.793169062742543,0.37511491975882
1,17,0.036661432220771,0.669508707006631,1.469375447975,0.00672358819424863,0.0242777841009472,1.21836084322075,0.875391332042046,0.37511491975882
1,18,0.0438390971438865,0.594866173080647,1.49120117345699,0.00591227948939936,0.0242777841009472,1.21836084322075,0.828748326240302,0.37511491975882
1,19,0.0455115791257156,0.597133033724617,1.51898871836921,0.0101548256402858,0.0242777841009472,1.21836084322075,0.830164853635705,0.37511491975882
1,20,0.0261407561899259,0.61184525384887,1.54563602123051,0.00534348954589237,0.0242777841009472,1.21836084322075,0.839358300488575,0.37511491975882
1,21,0.0337790547269858,0.61765814198862,1.56050151642049,0.0061141361565992,0.0242777841009472,1.21836084322075,0.842990687560215,0.37511491975882
1,22,0.0459163702633463,0.730285816668124,1.58834368538717,0.00805025113345306,0.0242777841009472,1.21836084322075,0.913370041089695,0.37511491975882
1,23,0.0375171853311921,0.653482958504386,1.61129065720338,0.00528379141803083,0.0242777841009472,1.21836084322075,0.865377080903295,0.37511491975882
1,24,0.0588156152905473,0.784242454365788,1.6257409936645,0.00486237262521768,0.0242777841009472,1.21836084322075,0.947086738966944,0.37511491975882
1,25,0.037344916700084,0.687414583484144,1.64688457114161,0.0072429385331908,0.0242777841009472,1.21836084322075,0.886580447101485,0.37511491975882
1,26,0.0256235242256481,0.753856618259009,1.66580751151864,0.00510893219014658,0.0242777841009472,1.21836084322075,0.928099083333164,0.37511491975882
1,27,0.0425005128116137,0.731862990685799,1.6856468647902,0.00438838559980355,0.0242777841009472,1.21836084322075,0.914355593602284,0.37511491975882
1,28,0.0413130008203707,0.739737558443659,1.69750717225413,0.00304667356909102,0.0242777841009472,1.21836084322075,0.919276293507519,0.37511491975882
1,29,0.0435045515583704,0.660009981507543,1.71487912738849,0.00641415008523124,0.0242777841009472,1.21836084322075,0.869455720196359,0.37511491975882
1,30,0.0413828185946165,0.7785081848115,1.73140384845446,0.00364211013952187,0.0242777841009472,1.21836084322075,0.943503479476388,0.37511491975882
1,31,0.0428648408579548,0.810609335836943,1.74920549863893,0.00691601688364636,0.0242777841009472,1.21836084322075,0.963563009810756,0.37511491975882
1,32,0.0504059077525592,0.812610359003507,1.76769179608037,0.0062672004173292,0.0242777841009472,1.21836084322075,0.964813419332759,0.37511491975882
1,33,0.0450400998485482,0.748832566753515,1.78552921003946,0.00496879817692975,0.0242777841009472,1.21836084322075,0.924959628505017,0.37511491975882
1,34,0.0714859108291823,0.860862952054439,1.80142147552827,0.00350254391194703,0.0242777841009472,1.21836084322075,0.994965744813236,0.37511491975882
1,35,0.0419582213787642,0.730719488156164,1.81588367860412,0.00428075023539157,0.0242777841009472,1.21836084322075,0.913641035932297,0.37511491975882
1,36,0.0355186209411841,0.828015002095032,1.83336444027028,0.00630084990209501,0.0242777841009472,1.21836084322075,0.974439550967093,0.37511491975882
1,37,0.0427367724634284,0.814845259311117,1.85709496728248,0.00617342792413391,0.0242777841009472,1.21836084322075,0.966209975190811,0.37511491975882
1,38,0.0454444082905978,0.820178698381945,1.87584063408396,0.00587123650000295,0.0242777841009472,1.21836084322075,0.969542761692547,0.37511491975882
