folio,0
01000038011----,3.3977456
01000038021----,2.917225
01000038031----,2.4308925
01000038041----,3.588806
01000038051----,3.063807
01000104011----,2.9973497
01000104051----,3.3237972
01000104061----,2.9818406
01000277011----,3.534818
01000277021----,2.3217587
01000277031----,1.9157317
01000277061----,2.8468642
01000319011----,1.5364043
01000319031----,2.3550534
01000319041----,2.0551956
01000319051----,1.8919178
01000319061----,2.577133
01000415011----,2.9781854
01000415021----,2.908659
01000415051----,3.0306907
01000415061----,1.8496457
01000626011----,2.4005325
01000626031----,1.4929246
01000626041----,2.3045971
01000626061----,2.2321048
01000680021----,2.2058117
01000680032----,1.9386704
01000680041----,2.3135238
01000680061----,2.8694353
01000742011----,1.556104
01000742041----,1.638305
01000742051----,2.1108382
01000742061----,1.6135311
01000763011----,2.0512223
01000763021----,2.2653508
01000763031----,2.3183706
01000763041----,1.5065423
01000763051----,1.9669129
01000763061----,1.5979584
01000798011----,2.5914876
01000798021----,1.9704973
01000798031----,1.2352756
01000798041----,2.9069664
01001014011----,1.5754577
01001014021----,3.431671
01001014051----,2.6103792
01001037011----,2.8687198
01001037021----,1.8537645
01001037041----,2.5029483
01001037051----,2.0710778
01001059021----,2.6217988
01001059031----,2.2677233
01001059041----,1.734516
01001059051----,2.6039586
01001059061----,1.7621816
01001095011----,1.9492875
01001095031----,2.3540509
01001095041----,1.9199418
01001095061----,1.9643563
01001106011----,2.3374887
01001106021----,3.3236258
01001106031----,2.3365016
01001106041----,2.7959323
01001106051----,3.1787329
01001106061----,3.6858292
01001410011----,2.563166
01001410021----,1.8613529
01001410031----,2.765969
01001410061----,1.8380315
01001462011----,2.860575
01001462021----,2.5423126
01001462044----,3.5014768
01001462051----,2.6866598
01001462061----,2.469576
01001593011----,2.5285735
01001593021----,2.1844943
01001593031----,3.1674836
01001593041----,2.3762355
01001593051----,2.2812688
01001778011----,1.7369304
01001778021----,1.9043908
01001778041----,2.174167
01001778051----,1.5295836
01001794011----,2.526998
01001794021----,2.2318132
01001794051----,1.9774133
01001794061----,1.4797602
01001897011----,3.400125
01001897021----,2.705716
01001897041----,2.834832
01001909011----,2.293005
01001909021----,3.4347374
01001909031----,2.4607742
01001909051----,2.222295
01001925011----,3.2161486
01001925031----,1.827047
01001925041----,1.7212127
01001925051----,2.7872064
01001925061----,2.6377199
01001946011----,3.5891593
01001946031----,3.4846487
01001946051----,2.3685472
01001980011----,2.0902076
01001980021----,1.7384495
01001980031----,3.1410708
01001980051----,2.0601146
01001980061----,2.4657974
01002082011----,2.5329022
01002082021----,3.1172712
01002082031----,3.5249658
01002082041----,1.9501028
01002082061----,2.7808485
01002523012----,3.3629231
01002523031----,1.985126
01002523041----,2.9073455
01002523061----,1.666245
01002608011----,2.8102276
01002608021----,3.052932
01002608031----,2.7212517
01002608041----,2.3176575
01002608051----,2.38346
01002608061----,1.7600929
01002774011----,2.094551
01002774021----,2.554708
01002774022----,2.5878847
01002774031----,2.6893346
01002774041----,2.9201488
01002774051----,2.5110836
01002774061----,2.0108087
01002827011----,2.4272788
01002827021----,3.1964514
01002827031----,2.3498993
01002827061----,2.8142495
01002849021----,3.6428785
01002849041----,1.886805
01002849051----,1.7127776
01002849061----,2.3241742
01002985021----,3.5378304
01002985041----,2.670062
01002985061----,2.6204545
01003186032----,2.4192994
01003186051----,2.496963
01003210031----,2.140678
01003210041----,1.6694196
01003210061----,2.7159243
01003222011----,1.883754
01003222021----,2.3319902
01003222041----,1.9516692
01003222051----,2.9818406
01003222061----,2.632226
01003263021----,2.09489
01003263031----,2.6903183
01003263041----,2.2950907
01003288011----,2.619752
01003288021----,3.0653265
01003288031----,3.445225
01003288041----,2.1605687
01003288061----,2.908659
01003444021----,1.9357007
01003444031----,2.646292
01003444051----,2.7353668
01003607011----,2.774934
01003607041----,1.7764084
01003607051----,2.588547
01003607061----,1.782223
01003639011----,2.242922
01003639021----,2.1041203
01003639051----,1.9374406
01003639061----,1.7492081
01003775011----,2.7366853
01003775021----,2.260666
01003775041----,2.8653517
01003775051----,2.907053
01003775061----,2.5210607
01003916011----,2.427516
01003916021----,1.8561119
01003916031----,2.8468523
01003960021----,1.5686846
01003960031----,2.1369793
01003960051----,2.3082845
01003960061----,1.4098469
01003960062----,1.6861302
01004272011----,2.2008257
01004272021----,2.7049882
01004272031----,3.0073547
01004272041----,2.9478016
01004272051----,2.0709698
01004272061----,2.7621024
01004333011----,1.5846051
01004333021----,2.678829
01004333041----,1.6685461
01004333051----,1.6275018
01004333061----,1.9783192
01004458011----,2.5805964
01004458021----,1.5556556
01004458031----,2.166363
01004458041----,1.699281
01004458051----,1.8133091
01004458061----,2.6777027
01004464011----,1.1157633
01004464021----,2.0759015
01004464051----,1.8439112
01004464061----,1.9207869
01004577011----,1.2163314
01004577021----,1.1720284
01004577051----,1.69149
01004629011----,2.8344207
01004629031----,1.9326316
01004629041----,2.0522788
01004629051----,2.1454527
01004925011----,2.1655438
01004925021----,2.0463028
01004925041----,3.1058912
01004925051----,2.8854547
01004925061----,2.546062
01004986021----,3.048654
01004986041----,2.5753593
01004986051----,2.4427722
01004986061----,3.3644338
01005080021----,2.313143
01005080041----,3.3641675
01005080051----,1.9750125
01005080061----,1.9387798
01005172011----,2.3976753
01005172021----,1.4188497
01005172031----,2.191749
01005172041----,1.5550586
01005172051----,2.0592284
01005213011----,2.4373672
01005213021----,2.3040624
01005213031----,2.0383236
01005213041----,2.6728446
01005213051----,2.2798488
01005213061----,1.7088199
01005368011----,2.0529764
01005368021----,1.7007098
01005368031----,2.2628205
01005368041----,1.9523962
01005368051----,1.6723638
01005368061----,2.5147707
01005404011----,2.890461
01005404031----,1.9189558
01005404041----,2.851289
01005404051----,2.1403074
01005404061----,2.5993724
01005617011----,2.3967383
01005617021----,1.863933
01005617031----,2.0689554
01005617041----,1.937357
01005617051----,2.7474735
01005617061----,2.2828221
01005639011----,1.9320416
01005639021----,1.7035631
01005639031----,1.8415084
01005639041----,1.871086
01005639061----,2.0383422
01005645011----,1.5817544
01005645021----,2.529864
01005645031----,2.5424294
01005645041----,2.5090706
01005645051----,1.5112712
01005645061----,2.1699378
01005686011----,2.4961443
01005686021----,2.9196422
01005686041----,3.0307057
01005686051----,1.5992934
01005870021----,3.977175
01005870031----,2.1353328
01005870041----,2.9030213
01005870051----,1.8840353
01005870061----,2.2822192
01006052011----,2.652811
01006052021----,3.8398554
01006052031----,2.861308
01006052051----,2.4041455
01006052061----,1.6664951
01006063011----,2.5185764
01006063021----,2.6601818
01006063051----,2.9622033
01006063061----,2.3125596
01006098011----,1.8880968
01006098021----,2.1368706
01006098051----,2.6696548
01006314011----,1.6809138
01006314021----,2.4090648
01006314031----,2.1597915
01006314041----,2.4502046
01006314051----,2.3102677
01006314061----,1.6020193
01006347021----,2.0828104
01006347031----,1.6222112
01006347041----,2.9942987
01006347051----,2.7004023
01006347052----,2.4314601
01006347061----,2.1090117
01006389011----,2.2660499
01006389031----,1.6408526
01006389032----,1.4464926
01006389041----,2.041239
01006389061----,2.0653846
01006545011----,2.6402633
01006545021----,2.05545
01006545031----,1.2335933
01006545061----,1.2539243
01006566011----,2.2944922
01006566021----,2.0986912
01006566041----,1.3616983
01006566051----,2.2321048
01006566061----,2.1808584
01006580011----,1.7023529
01006580021----,2.2676544
01006580041----,2.7899404
01006580051----,1.4505037
01006652021----,3.3773434
01006652031----,2.580385
01006652041----,3.0882275
01006713011----,3.4318538
01006713021----,2.8289196
01006713031----,4.029776
01006713051----,3.502503
01006778011----,3.048654
01006778021----,3.1172712
01006778061----,2.7501857
01006884011----,1.8422354
01006884031----,2.7049882
01006884051----,2.6213934
01006917011----,2.1981347
01006917021----,2.3131747
01006917031----,2.010086
01006917041----,2.1405666
01006917051----,1.2956163
01006917061----,2.5023623
01006959031----,1.8438901
01006959041----,2.3169024
01006959051----,2.0982993
01006959061----,1.8303949
01007115011----,1.9347578
01007115021----,2.156062
01007115031----,2.34049
01007115041----,2.64419
01007115061----,2.566443
01007186011----,2.6003366
01007186021----,1.6861897
01007186041----,1.6430756
01007186051----,4.122399
01007186061----,2.9818406
01007200011----,2.5538836
01007200021----,2.7266014
01007200031----,1.8397012
01007200041----,3.0786922
01007200051----,2.9818406
01007200061----,1.6220461
01007382021----,2.1477318
01007382031----,2.2380056
01007382041----,1.6015749
01007382051----,1.6896944
01007382061----,2.417932
01007613021----,2.2266743
01007613031----,1.7835736
01007613042----,1.651877
01007613041----,1.4387503
01007613043----,1.5363165
01007613051----,2.094458
01007613061----,2.947066
01007738011----,2.00391
01007738021----,1.4041833
01007738041----,1.7100041
01007738051----,1.9161583
01007738061----,1.9691584
01007814011----,2.2750838
01007814031----,2.5896995
01007814041----,2.8914192
01007814061----,2.8036444
01007977011----,2.3259735
01007977021----,2.8097513
01007977041----,2.7214427
01008039021----,2.8874805
01008039031----,1.8132017
01008039051----,2.1859457
01008039061----,2.811897
01008245011----,3.559516
01008245041----,2.3290591
01008245051----,1.9140072
01008245061----,2.5437477
01008296011----,2.2149565
01008296021----,2.8210037
01008296031----,2.8079991
01008296041----,3.4489863
01008296051----,2.1662974
01008296061----,1.8477709
01008370011----,1.9513605
01008370021----,3.118875
01008370031----,2.4368565
01008370041----,3.073662
01008370061----,2.2590084
01008402011----,2.3711882
01008402021----,2.208749
01008402031----,2.332709
01008402043----,1.4533769
01008402041----,2.4066868
01008402044----,1.8805602
01008402051----,2.2309551
01008402061----,2.8046293
01008423011----,2.2066743
01008423021----,2.9223392
01008423041----,1.4501703
01008423051----,2.2826002
01008438011----,2.61901
01008438021----,2.7727554
01008438031----,1.94847
01008438041----,1.7832345
01008438051----,2.6482356
01008438061----,2.598731
01008534011----,2.7283447
01008534031----,2.4167614
01008534041----,2.022769
01008534051----,2.518275
01008534061----,2.56538
01008587011----,2.281813
01008587021----,2.6073914
01008587031----,2.426614
01008587051----,2.822619
01008587061----,2.060535
01008609011----,2.5936103
01008609031----,1.8474116
01008609041----,2.3729892
01008695021----,2.1287587
01008695041----,2.601976
01008695061----,2.8779857
01009026011----,3.437835
01009026031----,2.6854384
01009026051----,2.5620177
01009026061----,2.9307191
01009030011----,2.799222
01009030031----,2.7310233
01009030051----,3.783148
01009132031----,2.8087258
01009132041----,2.623724
01009132051----,1.7879028
01009132061----,2.040649
01009143021----,1.5718216
01009143041----,0.91491246
01009143051----,2.5325458
01009143061----,1.6635747
01009208021----,3.3114772
01009208031----,2.7727554
01009208061----,2.090562
01009254011----,2.1528702
01009254021----,1.7578696
01009254031----,2.4157615
01009254041----,2.2787266
01009254061----,3.6858292
01009327021----,2.6484003
01009327031----,1.8810564
01009327041----,3.534818
01009327051----,2.6688316
01009379011----,2.284827
01009379021----,2.524822
01009379031----,3.0133252
01009379041----,2.0672576
01009379051----,2.9341557
01009379061----,1.9764215
01009395041----,2.588547
01009395051----,3.171888
01009436011----,2.3845437
01009436021----,2.0170143
01009436031----,2.598251
01009436041----,2.7311518
01009436051----,1.7471114
01009436061----,2.0456722
01009600011----,2.6502354
01009600021----,1.7678214
01009600031----,2.310517
01009600051----,2.9622033
01009600061----,2.0398648
01009742021----,3.4774506
01009742031----,2.8565528
01009742041----,1.878078
01009773021----,2.260233
01009773031----,3.0072882
01009773041----,2.8380303
01009773051----,2.3613224
01009773061----,2.6734564
01009938011----,2.3498993
01009938021----,2.8349504
01009938031----,3.007229
01009938041----,2.9388618
01009938051----,2.8380303
01009938061----,2.325094
01009954021----,1.8098689
01009954031----,2.7655296
01009954051----,2.6788855
01009954061----,2.9839582
01009987011----,1.8380909
01009987021----,3.0416002
01009987031----,1.3746095
01009987041----,2.3354025
01009987051----,2.8309999
01009987061----,2.557809
01010009021----,2.0224292
01010009031----,1.995852
01010009051----,1.5857451
01010009061----,2.9923465
01010055011----,2.3848937
01010055021----,2.0151074
01010055031----,2.2873485
01010055041----,2.8722496
01010055051----,1.7443876
01010055061----,2.0710778
01010176011----,3.0882275
01010176031----,2.1215653
01010176051----,3.1756845
01010176061----,2.8869317
01010350011----,2.1043997
01010350021----,2.5023623
01010350051----,2.6662078
01010350061----,2.2033188
01010712011----,2.560415
01010712041----,2.1880085
01010712051----,1.6729643
01010893021----,1.7043498
01010893031----,1.8005294
