folio,0
01000038011-----,3.203348932967952
01000038021-----,2.419978263132978
01000038031-----,2.8010908384726108
01000038041-----,2.8199390069073624
01000038051-----,2.7138087814789627
01000104011-----,3.187834571796927
01000104051-----,2.5513788409280296
01000104061-----,2.9140554412085735
01000277011-----,3.212393065635992
01000277021-----,2.4197858153997664
01000277031-----,1.9253125277442287
01000277061-----,3.0781711684362447
01000319011-----,1.8330182999431899
01000319031-----,2.146464300338969
01000319041-----,2.059120701074513
01000319051-----,2.5181475341904638
01000319061-----,2.8867549939858805
01000415011-----,3.008888266563157
01000415021-----,2.6349448865226135
01000415051-----,2.877823296463431
01000415061-----,2.103113945365407
01000626011-----,2.451192657903209
01000626031-----,1.6741941960324431
01000626041-----,2.193240873108033
01000626061-----,1.8253722621121837
01000680021-----,2.2168598650176876
01000680032-----,1.9258881929106515
01000680041-----,2.1767455856235935
01000680061-----,3.024933039063856
01000742011-----,1.6309007764336065
01000742041-----,1.902486907401822
01000742051-----,2.156404324595507
01000742061-----,1.8932217124456259
01000763011-----,2.0892151689313856
01000763021-----,2.2861796472503593
01000763031-----,2.0350311067952482
01000763041-----,1.8556831468703705
01000763051-----,2.017709039457728
01000763061-----,1.5259539532540476
01000798011-----,2.197500555647822
01000798021-----,1.8777473846747779
01000798031-----,1.4862372098104337
01000798041-----,2.259408606117519
01001014011-----,1.6644860614776722
01001014021-----,2.9446407269816772
01001014051-----,2.3655929905193838
01001037011-----,2.88679497742451
01001037021-----,1.7762526679689052
01001037041-----,2.6192708494001877
01001037051-----,2.1679131987684697
01001059021-----,2.447148082184657
01001059031-----,2.032832870721401
01001059041-----,1.9812344653764598
01001059051-----,2.22081370534318
01001059061-----,2.059998519367267
01001095011-----,1.9723259227629657
01001095031-----,2.2912323507963537
01001095041-----,2.008553406194692
01001095061-----,1.6824166592236374
01001106011-----,2.2823807632634425
01001106021-----,3.311812348737972
01001106031-----,2.6083785404068593
01001106041-----,2.4449459105615254
01001106051-----,2.5662136704272234
01001106061-----,3.0102470038051488
01001410011-----,2.1997278133516645
01001410021-----,1.9293889941073428
01001410031-----,2.5084142330867554
01001410061-----,2.0347567937774174
01001462011-----,2.709773238379335
01001462021-----,2.869609392584853
01001462044-----,3.098812931716345
01001462051-----,2.340462625035374
01001462061-----,2.5048551636363348
01001593011-----,2.4945637173111948
01001593021-----,2.147754409700669
01001593031-----,2.5802781773835726
01001593041-----,2.7375715602494473
01001593051-----,2.640169590807669
01001778011-----,2.0466544747941726
01001778021-----,1.6622019580075627
01001778041-----,2.1195307150444433
01001778051-----,1.973682960775222
01001794011-----,2.0721905954339594
01001794021-----,2.1655849630513773
01001794051-----,2.0987929717371587
01001794061-----,1.8594543113425934
01001897011-----,3.1070061241410007
01001897021-----,2.4535203943282706
01001897041-----,2.2137838293023218
01001909011-----,2.8459783023266083
01001909021-----,3.0615721458301315
01001909031-----,2.4384967088335423
01001909051-----,2.215535799450787
01001925011-----,3.2027415392721155
01001925031-----,2.006123083920714
01001925041-----,1.8865111637645733
01001925051-----,2.0247119998781984
01001925061-----,2.5825705829688688
01001946011-----,3.123630467760921
01001946031-----,3.2864281174546996
01001946051-----,2.2751967079518503
01001980011-----,2.2862529612817126
01001980021-----,2.3075067886654415
01001980031-----,3.236116779600125
01001980051-----,1.9844688061265725
01001980061-----,1.8563664243502132
01002082011-----,2.2037253263671355
01002082021-----,2.9291757574812256
01002082031-----,2.6867991545374244
01002082041-----,2.0985622748273953
01002082061-----,2.8078952420293324
01002523012-----,2.9316414063131813
01002523031-----,1.9022098184963756
01002523041-----,2.85765317821766
01002523061-----,1.8850133071522024
01002608011-----,3.155207972157278
01002608021-----,2.4407501236468563
01002608031-----,2.8510873245185744
01002608041-----,2.308320420451708
01002608051-----,2.3122476913096635
01002608061-----,2.0657954339306137
01002774011-----,2.230579336244942
01002774021-----,2.3465380805795295
01002774022-----,2.463527368578883
01002774031-----,2.8062412395090184
01002774041-----,2.6679256120066066
01002774051-----,2.4159951416165883
01002774061-----,2.139589365021078
01002827011-----,2.4202429371716065
01002827021-----,2.486492383993287
01002827031-----,2.2531194099925598
01002827061-----,2.9947376202581353
01002849021-----,3.403801489910266
01002849041-----,2.1078019181378815
01002849051-----,1.6496568070335507
01002849061-----,2.383447225103376
01002985021-----,3.2054947721117095
01002985041-----,2.7186457637683263
01002985061-----,2.485215268590944
01003186032-----,2.2788826641143793
01003186051-----,2.6087066789092916
01003210031-----,2.139497801105512
01003210041-----,1.9116844615640183
01003210061-----,2.901721008661664
01003222011-----,2.013820134669754
01003222021-----,2.3758330092353948
01003222041-----,2.13631054326561
01003222051-----,2.9140554412085735
01003222061-----,2.7732368001957726
01003263021-----,2.0524918194596182
01003263031-----,2.308418031635476
01003263041-----,2.4264279152352475
01003288011-----,2.64070704097883
01003288021-----,2.6554959942243537
01003288031-----,2.8914943467335403
01003288041-----,2.0935528344702723
01003288061-----,2.6349448865226135
01003444021-----,2.120159700399479
01003444031-----,2.2409486572032797
01003444051-----,2.5110668401817113
01003607011-----,2.436104767379041
01003607041-----,2.1332376096825554
01003607051-----,2.6521569704740076
01003607061-----,2.045947577701706
01003639011-----,2.12593528400052
01003639021-----,1.9363277910617174
01003639051-----,2.13307805267847
01003639061-----,1.9277320816684747
01003775011-----,2.5280348503621326
01003775021-----,2.2263243792227674
01003775041-----,2.5640306870275147
01003775051-----,2.3614922822066813
01003775061-----,2.0417384896901742
01003916011-----,2.3270420977243296
01003916021-----,2.2362934203743285
01003916031-----,2.844200193021204
01003960021-----,1.9011312026541425
01003960031-----,2.330583671310648
01003960051-----,2.3247074750529606
01003960061-----,1.7940357029513567
01003960062-----,1.9533163919494192
01004272011-----,2.346682493261512
01004272021-----,2.519081025700349
01004272031-----,2.837128619377054
01004272041-----,2.5851880562922
01004272051-----,2.150996709833327
01004272061-----,2.4731951288149787
01004333011-----,1.940499701049061
01004333021-----,2.336280356943385
01004333041-----,1.7805186384240002
01004333051-----,1.937294766003005
01004333061-----,2.1861055493172254
01004458011-----,2.2940782841699923
01004458021-----,1.7699702401394493
01004458031-----,2.1089328923100297
01004458041-----,1.9473620848459134
01004458051-----,1.774034882335443
01004458061-----,2.154688360063875
01004464011-----,1.7461372683375753
01004464021-----,2.4745930613927785
01004464051-----,2.0065878241926267
01004464061-----,1.883419550250673
01004577011-----,1.543270967681212
01004577021-----,1.5372337479330396
01004577051-----,1.8782568402366855
01004629011-----,2.2630883049192416
01004629031-----,2.2945084802941325
01004629041-----,2.1629462721136097
01004629051-----,2.6140389568573092
01004925011-----,2.2657928767494924
01004925021-----,2.254661586863686
01004925041-----,2.842624732419204
01004925051-----,2.958874161287932
01004925061-----,2.6046356306476075
01004986021-----,3.1875713256179585
01004986041-----,2.506748626668439
01004986051-----,2.384319933847147
01004986061-----,2.8638825316530037
01005080021-----,2.2924223298538737
01005080041-----,3.2500106225775625
01005080051-----,2.5096567197015296
01005080061-----,1.8151024853316873
01005172011-----,2.1345182818743083
01005172021-----,1.6707670621857846
01005172031-----,2.0895078494072323
01005172041-----,1.7578053960635374
01005172051-----,2.0901999119142127
01005213011-----,2.5600703521181005
01005213021-----,2.2168598650176876
01005213031-----,2.143922917511506
01005213041-----,2.2673813748035268
01005213051-----,2.6205290131693966
01005213061-----,1.8340214211423145
01005368011-----,2.1910898421459706
01005368021-----,2.012547983504296
01005368031-----,2.227516774564345
01005368041-----,2.359112730334894
01005368051-----,1.9901209522883996
01005368061-----,2.7836496485548805
01005404011-----,2.9178094561477668
01005404031-----,2.108297418645439
01005404041-----,2.384736527755421
01005404051-----,2.0651586404336344
01005404061-----,2.459242383187297
01005617011-----,2.3827503027240433
01005617021-----,2.5034311893819288
01005617031-----,2.0274053546611825
01005617041-----,2.0731251728886817
01005617051-----,2.239077868118714
01005617061-----,2.1394698195421684
01005639011-----,2.149882487098796
01005639021-----,1.8706777541195336
01005639031-----,2.160588273816855
01005639041-----,2.1152977704339193
01005639061-----,2.18807222851125
01005645011-----,1.6394175607346533
01005645021-----,2.2024260473569557
01005645031-----,2.5263220581401153
01005645041-----,2.2057496388153313
01005645051-----,1.5976586155590067
01005645061-----,2.216859865017688
01005686011-----,2.5163820112912725
01005686021-----,2.670719578943028
01005686041-----,2.3685862519107452
01005686051-----,1.909041735547838
01005870021-----,3.4392080088870336
01005870031-----,2.0095835223066016
01005870041-----,2.4814082843663465
01005870051-----,2.2707835062521715
01005870061-----,2.373742334176131
01006052011-----,2.8407779289859794
01006052021-----,3.3713121245125257
01006052031-----,2.4961924705786136
01006052051-----,2.4824807022626882
01006052061-----,1.8720813501386018
01006063011-----,2.6388172238866874
01006063021-----,2.7555049920122174
01006063051-----,2.656525686565948
01006063061-----,2.3899930311447717
01006098011-----,2.4183757330024123
01006098021-----,2.1090770177095903
01006098051-----,3.0519953617995164
01006314011-----,2.289273674403523
01006314021-----,1.911429733825755
01006314031-----,2.1693256384760726
01006314041-----,2.3926342940915335
01006314051-----,2.2293805766082215
01006314061-----,1.8244682819846545
01006347021-----,1.9804381400827467
01006347031-----,1.5052394614094626
01006347041-----,2.7445291468800797
01006347051-----,2.275740474475223
01006347052-----,2.228280330047074
01006347061-----,2.0252775958868483
01006389011-----,2.3857988885992456
01006389031-----,1.6195609300774596
01006389032-----,1.8960525475776344
01006389041-----,2.177298087746661
01006389061-----,1.8940276264897313
01006545011-----,2.283702874053492
01006545021-----,2.1598375586209544
01006545031-----,1.7414803322766972
01006545061-----,1.5506234866316428
01006566011-----,2.2073543991626523
01006566021-----,2.095248265322783
01006566041-----,1.5629547340550258
01006566051-----,1.8253722621121837
01006566061-----,2.2452480246340287
01006580011-----,1.9975747905930512
01006580021-----,2.1202924794658577
01006580041-----,2.289741409188223
01006580051-----,1.9906549924693617
01006652021-----,3.3005638201362664
01006652031-----,2.4075813646103237
01006652041-----,3.0643719033959824
01006713011-----,3.2639356785065603
01006713021-----,2.7773174500474225
01006713031-----,3.0238145030272805
01006713051-----,3.264493699581557
01006778011-----,3.1875713256179585
01006778021-----,2.9291757574812256
01006778061-----,2.7148871648039306
01006884011-----,2.010716068984183
01006884031-----,2.519081025700349
01006884051-----,2.2068391379955425
01006917011-----,2.4420785093287636
01006917021-----,2.2490257046814195
01006917031-----,1.9806594386141712
01006917041-----,2.206009473390073
01006917051-----,1.3273370425127116
01006917061-----,1.8581185197766914
01006959031-----,1.8860276257230761
01006959041-----,2.2381536949547276
01006959051-----,2.043671446485757
01006959061-----,1.9945214314648847
01007115011-----,1.960001644845309
01007115021-----,2.061660382856649
01007115031-----,2.2328620477049723
01007115041-----,2.463420302825691
01007115061-----,2.549642855696587
01007186011-----,2.466889675287381
01007186021-----,2.0579316894317894
01007186041-----,1.890379001235178
01007186051-----,3.0780389391839074
01007186061-----,2.9140554412085735
01007200011-----,2.433486112945405
01007200021-----,2.3946174191027447
01007200031-----,1.9458325130258793
01007200041-----,2.788411555663358
01007200051-----,2.9140554412085735
01007200061-----,2.022474756140906
01007382021-----,2.0351900025655723
01007382031-----,2.0619841985102836
01007382041-----,1.6985341769990974
01007382051-----,2.0300624968380236
01007382061-----,2.2081968599239925
01007613021-----,2.5309237018777746
01007613031-----,1.9119468332520193
01007613042-----,1.6118894522584089
01007613041-----,1.629758019610112
01007613043-----,1.7265838190203424
01007613051-----,1.8539183337964218
01007613061-----,2.2634849951316545
01007738011-----,2.3852534103826706
01007738021-----,1.6907347735082219
01007738041-----,1.9730880241919977
01007738051-----,1.9883443407239128
01007738061-----,2.1313574348081863
01007814011-----,2.4775414210946374
01007814031-----,2.691799634780774
01007814041-----,2.870096302002769
01007814061-----,2.4170635600290327
01007977011-----,2.065732892879313
01007977021-----,2.9295294500742175
01007977041-----,2.3813068326096705
01008039021-----,2.9076334986516286
01008039031-----,2.0722135895719065
01008039051-----,2.227799281674825
01008039061-----,3.006152115592787
01008245011-----,3.1058919297403356
01008245041-----,2.3060963779639914
01008245051-----,2.080358503305138
01008245061-----,2.4715089584895065
01008296011-----,2.501692313996027
01008296021-----,2.3718551965190833
01008296031-----,2.232686950423326
01008296041-----,3.140754987093087
01008296051-----,2.077756471078101
01008296061-----,1.8988480565087436
01008370011-----,1.9855225403532135
01008370021-----,2.2950818786422884
01008370031-----,2.447947536554217
01008370041-----,2.604375095548665
01008370061-----,2.2433118375498595
01008402011-----,2.356640900030173
01008402021-----,2.2059955812828007
01008402031-----,2.596594488116757
01008402043-----,1.7884523230625677
01008402041-----,2.196366799095275
01008402044-----,2.0444684419183554
01008402051-----,2.305255983392005
01008402061-----,2.787595084771725
01008423011-----,2.409000406269822
01008423021-----,2.574955198937071
01008423041-----,2.026107187512967
01008423051-----,2.344116567163827
01008438011-----,2.2818191870736446
01008438021-----,2.422608244843235
01008438031-----,2.184711124397059
01008438041-----,1.9356280201653615
01008438051-----,2.5844377850418745
01008438061-----,2.60216793207898
01008534011-----,2.5983287993778243
01008534031-----,2.6547716489050623
01008534041-----,2.623370082796936
01008534051-----,2.5266037784475257
01008534061-----,2.187604424305256
01008587011-----,2.284678594309041
01008587021-----,2.253945375189832
01008587031-----,2.6037915949520376
01008587051-----,2.397999819622135
01008587061-----,1.9653363720200179
01008609011-----,2.7728616246671947
01008609031-----,2.2148403567550607
01008609041-----,2.433943857570029
01008695021-----,1.987412039821566
01008695041-----,2.22810292948515
01008695061-----,2.2867371396268625
01009026011-----,2.919420160843983
01009026031-----,2.592369646066469
01009026051-----,2.5975638900879288
01009026061-----,2.751813896904191
01009030011-----,2.8236548929885794
01009030031-----,3.0874409462559798
01009030051-----,3.1144429544723238
01009132031-----,2.671001164785496
01009132041-----,2.961471075963577
01009132051-----,1.8418968130987459
01009132061-----,2.2690988827923726
01009143021-----,1.870534139934795
01009143041-----,1.3267654776329376
01009143051-----,2.5994772668231643
01009143061-----,1.851826568159461
01009208021-----,2.7336985847238715
01009208031-----,2.422608244843235
01009208061-----,2.118458240376654
01009254011-----,2.1881563385764977
01009254021-----,2.2402725914575514
01009254031-----,2.4802630026210126
01009254041-----,2.320036238174656
01009254061-----,3.0102470038051488
01009327021-----,2.746079179510436
01009327031-----,2.1375978082029485
01009327041-----,3.212393065635992
01009327051-----,2.6278022301926787
01009379011-----,2.503926075878714
01009379021-----,2.549728303866676
01009379031-----,2.9799297622651055
01009379041-----,2.143062672229483
01009379051-----,3.0875806426217496
01009379061-----,2.505840773045528
01009395041-----,2.6521569704740076
01009395051-----,2.938293755758437
01009436011-----,2.2695044095162222
01009436021-----,2.2611764980549034
01009436031-----,2.2551363218558604
01009436041-----,2.225223969613268
01009436051-----,1.867200392545494
01009436061-----,2.0980399561967773
01009600011-----,2.4867638070172076
01009600021-----,1.6935818844506063
01009600031-----,1.9996812930884071
01009600051-----,2.656525686565948
01009600061-----,2.0126181204244076
01009742021-----,2.640033903129809
01009742031-----,2.9565713416206494
01009742041-----,1.666569137179342
01009773021-----,2.413689220862859
01009773031-----,2.2302701528834
01009773041-----,3.1174656528759566
01009773051-----,2.4240394678107955
01009773061-----,2.635740428423362
01009938011-----,2.4069146691756425
01009938021-----,2.5923258964095792
01009938031-----,2.3587751675213995
01009938041-----,2.7513144731160595
01009938051-----,3.1174656528759566
01009938061-----,2.5863555575441275
01009954021-----,1.9808101905202466
01009954031-----,2.973286107799077
01009954051-----,2.384017276864604
01009954061-----,2.701542821759781
01009987011-----,1.9559643424478097
01009987021-----,3.1153424623103407
01009987031-----,1.9125188959363584
01009987041-----,2.773801444086709
01009987051-----,2.4258893251471583
01009987061-----,2.4895035689186065
01010009021-----,2.083684168798545
01010009031-----,2.017703303447108
01010009051-----,1.8436206000442241
01010009061-----,2.4729243111211803
01010055011-----,2.4191624738773205
01010055021-----,2.283142750032507
01010055031-----,2.2426445496459086
01010055041-----,2.482913629516053
01010055051-----,1.7754357159898817
01010055061-----,2.1679131987684697
01010176011-----,3.0643719033959824
01010176031-----,2.224786853702181
01010176051-----,2.1274563353717704
01010176061-----,2.6412768994611713
01010350011-----,2.189608494347115
01010350021-----,1.8581185197766914
01010350051-----,2.37926456248927
01010350061-----,2.213576031005471
01010712011-----,2.5037385827589587
01010712041-----,2.0254443367517094
01010712051-----,2.0783190657951978
01010893021-----,1.6576278627197722
01010893031-----,2.0042189509681285
01010893041-----,2.2741862463999536
01010893051-----,2.4608491185014274
01010893061-----,2.410807329491483
01010948011-----,2.3032909154213503
01010948021-----,2.7935502482819716
01010948031-----,2.3252661894835747
01010948041-----,2.240042146345446
01010948051-----,2.408492656272633
01010948061-----,1.8985877479599522
01011074011-----,2.5692172441051655
