folio,0
06006664011-----,1.408203125
28076648191-----,1.39208984375
02075022031-----,3.43798828125
22606024151-----,1.68701171875
30624183021-----,1.99267578125
01003108041-----,2.91552734375
29020160011-----,1.38037109375
09187977011-----,2.46044921875
03600879141-----,3.271484375
14112706141-----,1.86767578125
21073067221-----,1.14013671875
03002388011-----,2.6240234375
08602004021-----,1.05859375
25016699031-----,2.57421875
14117983061-----,1.15869140625
05045662031-----,1.79736328125
17017345131-----,1.2041015625
01600143031-----,2.33349609375
13012860201-----,1.34521484375
22603160131-----,2.06005859375
19016289021-----,2.623046875
14111733111-----,3.20361328125
23033447231-----,1.46337890625
28075775201-----,2.81494140625
19601453221-----,2.390625
05062668061-----,2.33837890625
27608373181-----,1.5205078125
30610947151-----,2.23779296875
22600733231-----,1.97021484375
10004617041-----,1.84716796875
20609608091-----,1.4833984375
10012486031-----,1.63037109375
28049302021-----,1.93896484375
06600284031-----,2.537109375
17002567051-----,1.7841796875
12039304121-----,2.9501953125
09186220061-----,1.77294921875
11610407071-----,1.619140625
28604360081-----,0.95947265625
06601044141-----,2.1533203125
25609198051-----,1.9013671875
04005899021-----,1.54296875
08601829091-----,1.330078125
31602606131-----,1.77783203125
19057740051-----,3.091796875
07603584031-----,1.66650390625
18600875191-----,2.06591796875
04013795101-----,2.447265625
18012815241-----,2.02001953125
25014110031-----,1.7451171875
06014096161-----,1.5810546875
06012528131-----,1.54296875
07029097161-----,1.07080078125
26606935071-----,1.7666015625
14612876021-----,1.93994140625
16034945171-----,1.89501953125
23026586021-----,2.42236328125
09151458041-----,3.43896484375
24602775161-----,1.26171875
12043848221-----,1.2451171875
08015543041-----,1.83203125
06015045202-----,2.1689453125
15048253021-----,1.37451171875
08043174011-----,2.8779296875
15069103031-----,1.97119140625
27018225181-----,1.5517578125
27602266181-----,2.173828125
25002510051-----,2.4892578125
22024846101-----,1.73779296875
06013375091-----,2.328125
11603604231-----,1.7421875
17027250041-----,2.4345703125
02052813021-----,1.96435546875
22600737041-----,1.86962890625
13010536031-----,1.71142578125
30101933141-----,2.19970703125
23602097081-----,1.76220703125
26024519041-----,2.453125
15063824051-----,1.50341796875
04009586031-----,1.537109375
13615560101-----,1.50439453125
20015860011-----,1.72265625
23010168061-----,2.15185546875
31019772021-----,1.81396484375
07619628031-----,1.87158203125
27008083011-----,3.275390625
25601942151-----,4.0341796875
26030418051-----,2.58984375
04010714021-----,2.70703125
10019850041-----,1.87548828125
24000780041-----,1.263671875
22601235031-----,2.10302734375
22604880071-----,1.80810546875
22008539021-----,1.52685546875
08077332061-----,2.154296875
04602449201-----,1.560546875
11056756181-----,1.8701171875
25020368061-----,2.2646484375
02601578091-----,2.79443359375
08052698061-----,2.2216796875
03601552021-----,1.7451171875
08605326191-----,1.6240234375
01601849051-----,2.25244140625
22604659021-----,1.93115234375
08603532161-----,2.236328125
04601559171-----,1.28125
06600744231-----,2.4404296875
28001636031-----,2.63623046875
30626216131-----,1.53369140625
30632188061-----,2.00732421875
11607149141-----,1.490234375
04013429161-----,1.4462890625
23004836011-----,3.08447265625
16009384061-----,2.89794921875
17029322101-----,1.4541015625
09121160031-----,3.69384765625
29018773041-----,1.62841796875
02601645191-----,2.12060546875
06014023121-----,1.8466796875
22603166191-----,2.39501953125
24035268144-----,2.201171875
28601872041-----,1.68212890625
07614234171-----,0.48388671875
06015500011-----,2.5888671875
17009859011-----,2.64453125
22025257131-----,2.29833984375
08062518011-----,2.42578125
12604010091-----,1.1025390625
27602267211-----,1.3388671875
30101956201-----,1.86376953125
05603715181-----,1.80322265625
24601210201-----,1.22265625
10028325021-----,2.25927734375
15156716061-----,2.21630859375
12601119091-----,1.869140625
25001959031-----,2.32421875
02028350041-----,2.42724609375
16601417152-----,1.70068359375
03013769211-----,3.1123046875
15210192061-----,1.44091796875
30631650121-----,2.14404296875
24032324141-----,2.2109375
28058797051-----,2.22607421875
15241607051-----,1.97216796875
14053436011-----,1.60986328125
07042263041-----,1.30419921875
18013769171-----,2.05419921875
30619704031-----,2.08154296875
19070434021-----,2.5595703125
30626210101-----,1.66259765625
14017844041-----,2.46142578125
05028904051-----,2.09423828125
20617683101-----,1.0751953125
09126880051-----,2.25048828125
12034767021-----,2.9873046875
20618205091-----,1.724609375
25017817031-----,2.8505859375
10601603171-----,1.35888671875
12614305011-----,1.125
20621404221-----,1.11328125
08000362031-----,2.49609375
